"a" "b" "tempo"
"4" "768" 0
"4" "784" 0
"4" "793" 0
"4" "796" 0
"4" "798" 0
"4" "799" 0
"4" "800" 0
"4" "802" 17
"4" "813" 7.34285714285714
"4" "827" 0
"4" "836" 0
"4" "841" 0
"4" "846" 0
"4" "849" 0
"4" "851" 4.8
"4" "860" 11.4634146341463
"4" "861" 201
"4" "873" 5.64285714285714
"4" "881" 2
"4" "882" 15.0833333333333
"4" "891" 5.4
"4" "896" 0
"4" "900" 0
"4" "920" 12.1794871794872
"4" "921" 0
"4" "926" 14.8823529411765
"4" "928" 0
"4" "934" 0
"4" "936" 0
"4" "939" 0
"4" "941" 60
"4" "942" 0
"4" "953" 0
"4" "957" 0
"4" "958" 0
"4" "959" 0
"4" "963" 3
"4" "966" 0
"4" "968" 0
"4" "969" 0
"4" "972" 0
"4" "977" 0
"4" "987" 0
"4" "992" 0
"4" "993" 0
"4" "994" 26
"4" "996" 4.75
"4" "998" 2.4
"4" "1003" 8.10344827586207
"4" "1005" 0
"4" "1006" 2
"4" "1009" 0
"4" "1012" 0
"4" "1027" 0
"4" "1028" 0
"4" "1030" 0
"4" "1033" 0
"4" "1038" 0
"4" "1046" 0
"4" "1058" 5.025
"4" "1065" 0
"4" "1067" 0
"4" "1070" 4.14285714285714
"4" "1074" 7.22857142857143
"4" "1075" 0
"4" "1081" 4.04651162790698
"4" "1082" 0
"4" "1083" 0.285714285714286
"4" "1087" 8.5
"4" "1088" 0
"4" "1092" 4.94117647058824
"4" "1107" 12
"4" "1109" 6
"5" "6" 2.06666666666667
"5" "7" 5.27586206896552
"5" "8" 3.57894736842105
"5" "9" 10.2553191489362
"5" "10" 3.87179487179487
"5" "11" 2.56
"5" "12" 4.68421052631579
"5" "13" 4.08
"5" "14" 2.76086956521739
