"a" "b" "contagem"
"47" "151" 2
"47" "153" 3
"47" "157" 1
"47" "158" 1
"47" "159" 4
"47" "160" 1
"47" "163" 1
"47" "177" 1
"47" "182" 1
"47" "259" 3
"47" "264" 1
"47" "269" 1
"47" "271" 5
"47" "275" 1
"47" "276" 1
"47" "282" 1
"47" "284" 1
"47" "287" 5
"47" "294" 10
"47" "297" 3
"47" "306" 13
"47" "311" 36
"47" "317" 1
"47" "318" 13
"47" "337" 13
"47" "338" 7
"47" "345" 54
"47" "346" 1
"47" "352" 1
"47" "357" 2
"47" "359" 1
"47" "360" 1
"47" "363" 5
"47" "371" 1
"47" "375" 7
"47" "377" 39
"47" "386" 1
"47" "388" 2
"47" "389" 2
"47" "396" 38
"47" "401" 11
"47" "403" 1
"47" "408" 2
"47" "410" 3
"47" "427" 5
"47" "429" 1
"47" "433" 9
"47" "435" 8
"47" "436" 19
"47" "437" 23
"47" "439" 28
"47" "446" 1
"47" "459" 2
"47" "460" 44
"47" "463" 13
"47" "468" 1
"47" "469" 1
"47" "472" 35
"47" "475" 1
"47" "487" 1
"47" "488" 1
"47" "501" 1
"47" "507" 1
"47" "511" 1
"47" "515" 1
"47" "517" 1
"47" "522" 1
"47" "524" 1
"47" "525" 1
"47" "534" 20
"47" "537" 1
"47" "540" 3
"47" "548" 19
"47" "550" 1
"47" "551" 1
"47" "554" 12
"47" "557" 13
"47" "563" 3
"47" "565" 1
"47" "574" 9
"47" "575" 23
"47" "578" 1
"47" "585" 2
"47" "591" 2
"47" "596" 1
"47" "599" 1
"47" "600" 1
"47" "607" 1
"47" "611" 18
"47" "615" 1
"47" "623" 1
"47" "629" 1
"47" "645" 1
"47" "658" 1
"47" "682" 1
"47" "691" 2
"47" "702" 1
"47" "714" 1
"47" "720" 1
"47" "722" 1
"47" "726" 1
"47" "730" 1
"47" "731" 1
"47" "736" 1
"47" "742" 1
"47" "757" 1
"47" "759" 1
"47" "763" 1
"47" "771" 1
"47" "788" 3
"47" "791" 1
"47" "802" 9
"47" "808" 1
"47" "809" 1
"47" "813" 18
"47" "826" 1
"47" "840" 1
"47" "846" 14
"47" "849" 1
"47" "851" 34
"47" "855" 1
"47" "860" 7
"47" "861" 4
"47" "868" 5
"47" "873" 7
"47" "877" 1
"47" "879" 1
"47" "882" 8
"47" "891" 6
"47" "906" 2
"47" "920" 7
"47" "926" 15
"47" "933" 2
"47" "934" 1
"47" "941" 2
"47" "942" 1
"47" "946" 1
"47" "949" 1
"47" "956" 1
"47" "958" 1
"47" "959" 1
"47" "963" 1
"47" "984" 1
"47" "987" 8
"47" "990" 1
"47" "994" 1
"47" "995" 1
"47" "996" 5
"47" "998" 5
"47" "1003" 26
"47" "1005" 1
"47" "1008" 1
"47" "1027" 8
"47" "1028" 1
"47" "1030" 1
"47" "1031" 1
"47" "1044" 1
"47" "1045" 2
"47" "1046" 6
"47" "1048" 1
"47" "1058" 26
"47" "1070" 12
"47" "1074" 27
"47" "1077" 1
"47" "1081" 49
"47" "1083" 70
"47" "1092" 8
"47" "1106" 1
"47" "1107" 1
"47" "1109" 56
"47" "1110" 1
"48" "49" 101
"48" "50" 3
"48" "51" 33
"48" "52" 14
"48" "53" 72
"48" "54" 17
"48" "55" 8
"48" "56" 21
"48" "57" 40
"48" "58" 16
"48" "59" 11
"48" "60" 17
"48" "61" 11
"48" "62" 49
"48" "65" 1
"48" "70" 7
"48" "81" 1
"48" "85" 1
"48" "88" 5
"48" "90" 36
"48" "95" 7
"48" "102" 2
"48" "108" 1
"48" "113" 1
"48" "114" 1
"48" "115" 4
"48" "116" 1
"48" "120" 22
"48" "134" 1
"48" "139" 1
"48" "142" 1
"48" "144" 13
"48" "150" 4
"48" "151" 8
"48" "153" 2
"48" "155" 1
"48" "159" 4
"48" "161" 2
"48" "163" 1
"48" "179" 1
"48" "180" 1
"48" "194" 1
"48" "198" 1
"48" "203" 1
"48" "211" 1
"48" "230" 1
"48" "239" 2
"48" "259" 2
"48" "270" 1
"48" "271" 2
"48" "274" 1
"48" "277" 1
"48" "282" 1
"48" "285" 1
"48" "286" 1
"48" "287" 9
"48" "292" 1
"48" "294" 6
"48" "300" 1
"48" "306" 9
"48" "309" 1
"48" "311" 36
"48" "312" 1
"48" "318" 18
"48" "325" 1
"48" "329" 1
"48" "337" 13
"48" "338" 11
"48" "343" 1
"48" "345" 88
"48" "347" 1
"48" "357" 2
"48" "358" 1
"48" "360" 1
"48" "363" 6
"48" "365" 1
"48" "375" 1
"48" "377" 27
"48" "384" 1
"48" "386" 1
"48" "396" 68
"48" "401" 14
"48" "403" 1
"48" "408" 1
"48" "410" 2
"48" "417" 1
"48" "427" 5
"48" "428" 1
"48" "433" 9
"48" "436" 8
"48" "437" 26
"48" "439" 14
"48" "459" 1
"48" "460" 56
"48" "463" 19
"48" "469" 1
"48" "472" 42
"48" "477" 1
"48" "478" 1
"48" "501" 1
"48" "505" 1
"48" "511" 1
"48" "516" 1
"48" "525" 1
"48" "534" 37
"48" "535" 1
"48" "539" 1
"48" "540" 2
"48" "544" 1
"48" "546" 1
"48" "548" 12
"48" "554" 6
"48" "557" 14
"48" "558" 1
"48" "560" 1
"48" "574" 8
"48" "575" 8
"48" "578" 1
"48" "582" 1
"48" "591" 3
"48" "594" 1
"48" "596" 1
"48" "599" 1
"48" "600" 1
"48" "603" 1
"48" "605" 1
"48" "611" 28
"48" "631" 1
"48" "635" 2
"48" "640" 1
"48" "642" 1
"48" "645" 1
"48" "646" 1
"48" "654" 1
"48" "682" 1
"48" "687" 1
"48" "689" 2
"48" "722" 1
"48" "726" 1
"48" "730" 1
"48" "739" 1
"48" "744" 1
"48" "750" 1
"48" "758" 1
"48" "768" 1
"48" "785" 1
"48" "796" 1
"48" "798" 1
"48" "800" 1
"48" "802" 8
"48" "808" 3
"48" "809" 1
"48" "813" 22
"48" "827" 1
"48" "829" 1
"48" "843" 1
"48" "846" 7
"48" "851" 30
"48" "856" 1
"48" "860" 10
"48" "861" 1
"48" "868" 8
"48" "873" 4
"48" "879" 1
"48" "881" 1
"48" "882" 8
"48" "891" 6
"48" "916" 1
"48" "919" 1
"48" "920" 6
"48" "926" 11
"48" "928" 1
"48" "938" 1
"48" "945" 1
"48" "947" 1
"48" "949" 1
"48" "953" 1
"48" "955" 1
"48" "958" 1
"48" "962" 1
"48" "963" 1
"48" "964" 1
"48" "968" 1
"48" "970" 1
"48" "985" 2
"48" "987" 4
"48" "994" 1
"48" "996" 2
"48" "998" 2
"48" "1003" 28
"48" "1006" 1
"48" "1010" 1
"48" "1011" 2
"48" "1015" 1
"48" "1016" 2
"48" "1027" 4
"48" "1035" 1
"48" "1042" 1
"48" "1045" 1
"48" "1046" 7
"48" "1048" 1
"48" "1053" 1
"48" "1056" 1
"48" "1058" 39
"48" "1061" 1
"48" "1065" 1
"48" "1070" 12
"48" "1072" 1
"48" "1074" 36
"48" "1081" 71
"48" "1083" 84
"48" "1087" 1
"48" "1092" 4
"48" "1097" 1
"48" "1106" 1
"48" "1107" 2
"48" "1109" 77
"48" "1110" 1
"49" "50" 15
"49" "51" 33
"49" "52" 18
"49" "53" 79
"49" "54" 22
"49" "55" 34
"49" "56" 27
"49" "57" 59
"49" "58" 25
"49" "59" 25
"49" "60" 21
"49" "61" 15
"49" "62" 55
"49" "67" 1
"49" "68" 1
"49" "70" 5
"49" "73" 1
"49" "81" 2
"49" "85" 4
"49" "88" 11
"49" "90" 19
"49" "95" 9
"49" "104" 1
"49" "108" 2
"49" "112" 1
"49" "114" 3
"49" "115" 18
"49" "116" 2
"49" "120" 22
"49" "121" 2
"49" "122" 1
"49" "127" 2
"49" "128" 1
"49" "138" 2
"49" "139" 2
"49" "144" 13
"49" "149" 1
"49" "150" 13
"49" "151" 3
"49" "153" 4
"49" "156" 1
"49" "157" 1
"49" "159" 9
"49" "166" 1
"49" "198" 1
"49" "209" 1
"49" "210" 1
"49" "218" 1
"49" "222" 1
"49" "225" 1
"49" "230" 1
"49" "231" 1
"49" "248" 1
"49" "251" 1
"49" "259" 1
"49" "262" 1
"49" "275" 1
"49" "284" 1
"49" "285" 1
"49" "287" 15
"49" "292" 1
"49" "293" 1
"49" "294" 2
"49" "297" 1
"49" "306" 13
"49" "311" 48
"49" "318" 21
"49" "326" 1
"49" "329" 1
"49" "331" 1
"49" "337" 9
"49" "338" 11
"49" "343" 1
"49" "345" 64
"49" "349" 1
"49" "357" 1
"49" "363" 8
"49" "365" 1
"49" "367" 1
"49" "370" 1
"49" "371" 1
"49" "375" 13
"49" "377" 40
"49" "381" 1
"49" "396" 41
"49" "401" 20
"49" "407" 1
"49" "408" 1
"49" "410" 1
"49" "426" 1
"49" "427" 3
"49" "431" 1
"49" "433" 4
"49" "435" 2
"49" "436" 20
"49" "437" 21
"49" "439" 27
"49" "441" 1
"49" "446" 2
"49" "447" 1
"49" "452" 1
"49" "456" 1
"49" "459" 1
"49" "460" 29
"49" "463" 24
"49" "472" 29
"49" "484" 1
"49" "486" 1
"49" "488" 1
"49" "501" 1
"49" "502" 1
"49" "505" 1
"49" "506" 1
"49" "507" 1
"49" "517" 1
"49" "521" 1
"49" "524" 1
"49" "525" 1
"49" "530" 1
"49" "532" 1
"49" "534" 24
"49" "539" 2
"49" "540" 1
"49" "544" 1
"49" "548" 15
"49" "551" 1
"49" "554" 2
"49" "557" 18
"49" "558" 1
"49" "560" 2
"49" "563" 2
"49" "567" 1
"49" "570" 1
"49" "574" 17
"49" "575" 13
"49" "577" 1
"49" "583" 1
"49" "585" 1
"49" "587" 1
"49" "591" 3
"49" "594" 1
"49" "599" 1
"49" "607" 1
"49" "608" 1
"49" "611" 36
"49" "615" 1
"49" "617" 1
"49" "623" 1
"49" "625" 1
"49" "631" 2
"49" "634" 1
"49" "639" 1
"49" "642" 1
"49" "661" 1
"49" "676" 1
"49" "682" 1
"49" "687" 1
"49" "697" 1
"49" "698" 1
"49" "705" 1
"49" "714" 1
"49" "730" 1
"49" "748" 1
"49" "751" 1
"49" "752" 1
"49" "758" 2
"49" "761" 1
"49" "768" 1
"49" "770" 4
"49" "771" 1
"49" "775" 1
"49" "776" 1
"49" "788" 1
"49" "796" 1
"49" "798" 1
"49" "800" 1
"49" "802" 9
"49" "808" 1
"49" "809" 1
"49" "813" 26
"49" "814" 1
"49" "818" 1
"49" "827" 1
"49" "831" 1
"49" "839" 1
"49" "841" 1
"49" "843" 1
"49" "845" 1
"49" "846" 1
"49" "847" 1
"49" "849" 1
"49" "851" 39
"49" "860" 18
"49" "861" 2
"49" "864" 1
"49" "868" 3
"49" "870" 1
"49" "873" 8
"49" "877" 1
"49" "879" 1
"49" "882" 13
"49" "891" 8
"49" "895" 1
"49" "906" 2
"49" "907" 1
"49" "920" 7
"49" "924" 1
"49" "926" 8
"49" "928" 1
"49" "929" 1
"49" "934" 1
"49" "942" 1
"49" "943" 1
"49" "944" 1
"49" "954" 1
"49" "963" 1
"49" "970" 1
"49" "971" 1
"49" "972" 1
"49" "976" 1
"49" "984" 1
"49" "987" 7
"49" "995" 1
"49" "996" 3
"49" "997" 1
"49" "998" 4
"49" "999" 1
"49" "1003" 36
"49" "1005" 1
"49" "1009" 1
"49" "1015" 1
"49" "1016" 1
"49" "1017" 2
"49" "1027" 9
"49" "1028" 2
"49" "1038" 1
"49" "1041" 1
"49" "1045" 2
"49" "1046" 4
"49" "1048" 1
"49" "1052" 1
"49" "1053" 1
"49" "1058" 25
"49" "1065" 1
"49" "1067" 1
"49" "1068" 1
"49" "1070" 7
"49" "1072" 1
"49" "1074" 18
"49" "1075" 1
"49" "1077" 1
"49" "1081" 51
"49" "1083" 66
"49" "1086" 1
"49" "1090" 1
"49" "1092" 8
"49" "1107" 2
"49" "1109" 56
"49" "1111" 1
"50" "51" 53
"50" "52" 1
"50" "53" 2
"50" "54" 7
"50" "55" 53
"50" "56" 4
"50" "57" 4
"50" "58" 40
"50" "59" 20
"50" "60" 10
"50" "61" 19
"50" "62" 1
"50" "65" 1
"50" "68" 1
"50" "69" 1
"50" "70" 8
"50" "73" 1
"50" "85" 13
"50" "88" 34
"50" "92" 1
"50" "94" 1
"50" "95" 46
"50" "96" 1
"50" "100" 1
"50" "102" 1
"50" "104" 1
"50" "108" 3
"50" "113" 1
"50" "114" 21
"50" "120" 16
"50" "121" 13
"50" "127" 1
"50" "134" 2
"50" "137" 2
"50" "138" 1
"50" "147" 1
"50" "149" 1
"50" "153" 9
"50" "157" 15
"50" "158" 1
"50" "159" 1
"50" "160" 1
"50" "174" 1
"50" "175" 1
"50" "177" 1
"50" "182" 1
"50" "185" 1
"50" "190" 1
"50" "191" 1
"50" "193" 1
"50" "200" 1
"50" "215" 1
"50" "220" 1
"50" "221" 1
"50" "228" 1
"50" "230" 1
"50" "250" 1
"50" "257" 1
"50" "265" 1
"50" "267" 1
"50" "269" 1
"50" "270" 1
"50" "271" 2
"50" "275" 1
"50" "277" 1
"50" "284" 1
"50" "291" 1
"50" "292" 1
"50" "293" 1
"50" "294" 5
"50" "297" 1
"50" "300" 1
"50" "302" 1
"50" "303" 1
"50" "304" 1
"50" "306" 8
"50" "307" 1
"50" "309" 1
"50" "310" 1
"50" "311" 1
"50" "318" 2
"50" "319" 10
"50" "321" 2
"50" "322" 2
"50" "324" 1
"50" "329" 1
"50" "330" 1
"50" "337" 32
"50" "338" 18
"50" "340" 2
"50" "341" 1
"50" "343" 1
"50" "344" 1
"50" "349" 1
"50" "350" 1
"50" "351" 1
"50" "354" 1
"50" "355" 1
"50" "357" 1
"50" "360" 1
"50" "362" 1
"50" "363" 3
"50" "365" 1
"50" "367" 1
"50" "370" 1
"50" "375" 14
"50" "377" 4
"50" "378" 1
"50" "379" 1
"50" "386" 1
"50" "391" 1
"50" "396" 1
"50" "401" 2
"50" "406" 1
"50" "408" 1
"50" "409" 1
"50" "410" 6
"50" "414" 1
"50" "415" 1
"50" "427" 2
"50" "433" 5
"50" "435" 5
"50" "436" 8
"50" "437" 8
"50" "438" 1
"50" "439" 6
"50" "447" 1
"50" "451" 6
"50" "455" 1
"50" "458" 1
"50" "459" 1
"50" "460" 13
"50" "463" 8
"50" "464" 1
"50" "466" 1
"50" "469" 1
"50" "471" 2
"50" "473" 1
"50" "475" 1
"50" "476" 5
"50" "481" 1
"50" "482" 1
"50" "484" 1
"50" "487" 2
"50" "489" 1
"50" "490" 1
"50" "491" 1
"50" "495" 1
"50" "501" 2
"50" "505" 1
"50" "507" 1
"50" "510" 1
"50" "517" 1
"50" "521" 1
"50" "522" 1
"50" "525" 1
"50" "526" 1
"50" "527" 1
"50" "534" 4
"50" "535" 1
"50" "538" 1
"50" "546" 1
"50" "547" 1
"50" "548" 45
"50" "553" 1
"50" "554" 4
"50" "556" 1
"50" "557" 1
"50" "564" 1
"50" "567" 1
"50" "571" 1
"50" "573" 1
"50" "574" 1
"50" "575" 55
"50" "585" 10
"50" "592" 1
"50" "596" 2
"50" "597" 1
"50" "599" 1
"50" "603" 1
"50" "606" 1
"50" "607" 1
"50" "611" 2
"50" "620" 1
"50" "622" 1
"50" "630" 1
"50" "631" 1
"50" "634" 1
"50" "635" 1
"50" "637" 1
"50" "638" 1
"50" "642" 1
"50" "645" 1
"50" "646" 1
"50" "651" 2
"50" "654" 1
"50" "658" 1
"50" "659" 1
"50" "661" 1
"50" "663" 2
"50" "665" 1
"50" "671" 1
"50" "672" 1
"50" "674" 1
"50" "676" 1
"50" "682" 2
"50" "687" 1
"50" "689" 1
"50" "697" 1
"50" "698" 1
"50" "700" 1
"50" "704" 1
"50" "706" 1
"50" "713" 2
"50" "714" 1
"50" "717" 1
"50" "720" 1
"50" "726" 1
"50" "730" 1
"50" "736" 1
"50" "745" 1
"50" "750" 1
"50" "753" 1
"50" "761" 1
"50" "772" 1
"50" "776" 1
"50" "780" 1
"50" "787" 1
"50" "789" 1
"50" "791" 1
"50" "792" 1
"50" "798" 1
"50" "802" 11
"50" "809" 2
"50" "813" 13
"50" "815" 1
"50" "817" 1
"50" "819" 1
"50" "826" 1
"50" "829" 1
"50" "831" 1
"50" "840" 2
"50" "845" 1
"50" "846" 2
"50" "847" 1
"50" "849" 1
"50" "851" 1
"50" "852" 1
"50" "854" 1
"50" "861" 1
"50" "869" 1
"50" "873" 1
"50" "874" 1
"50" "877" 2
"50" "879" 2
"50" "880" 1
"50" "882" 4
"50" "883" 1
"50" "888" 1
"50" "889" 1
"50" "891" 13
"50" "906" 1
"50" "911" 1
"50" "913" 1
"50" "916" 1
"50" "919" 1
"50" "920" 17
"50" "926" 2
"50" "928" 1
"50" "930" 2
"50" "944" 1
"50" "958" 1
"50" "976" 2
"50" "979" 1
"50" "980" 1
"50" "981" 1
"50" "983" 1
"50" "984" 1
"50" "985" 1
"50" "987" 13
"50" "991" 1
"50" "992" 1
"50" "996" 1
"50" "997" 1
"50" "998" 9
"50" "1000" 1
"50" "1002" 1
"50" "1005" 1
"50" "1006" 1
"50" "1016" 1
"50" "1017" 23
"50" "1023" 1
"50" "1026" 1
"50" "1027" 16
"50" "1041" 1
"50" "1045" 1
"50" "1052" 1
"50" "1053" 1
"50" "1055" 1
"50" "1058" 1
"50" "1065" 1
"50" "1069" 1
"50" "1070" 7
"50" "1072" 1
"50" "1074" 9
"50" "1075" 1
"50" "1078" 1
"50" "1084" 1
"50" "1086" 1
"50" "1092" 16
"50" "1099" 1
"50" "1107" 2
"51" "52" 44
"51" "53" 6
"51" "54" 37
"51" "55" 45
"51" "56" 26
"51" "57" 3
"51" "58" 34
"51" "59" 38
"51" "60" 18
"51" "61" 23
"51" "62" 10
"51" "70" 29
"51" "72" 1
"51" "73" 2
"51" "76" 1
"51" "85" 16
"51" "88" 18
"51" "90" 4
"51" "95" 35
"51" "105" 1
"51" "106" 1
"51" "108" 14
"51" "111" 1
"51" "114" 17
"51" "115" 8
"51" "120" 31
"51" "121" 10
"51" "125" 1
"51" "134" 1
"51" "137" 1
"51" "144" 8
"51" "149" 1
"51" "150" 3
"51" "151" 21
"51" "153" 8
"51" "159" 2
"51" "161" 1
"51" "181" 1
"51" "198" 1
"51" "203" 1
"51" "230" 1
"51" "239" 1
"51" "258" 1
"51" "260" 1
"51" "269" 1
"51" "270" 1
"51" "271" 1
"51" "272" 1
"51" "284" 1
"51" "286" 1
"51" "287" 4
"51" "292" 1
"51" "293" 1
"51" "294" 8
"51" "297" 1
"51" "305" 1
"51" "306" 21
"51" "311" 9
"51" "314" 1
"51" "318" 7
"51" "323" 1
"51" "325" 1
"51" "332" 1
"51" "337" 28
"51" "338" 15
"51" "343" 1
"51" "345" 16
"51" "349" 1
"51" "353" 1
"51" "357" 1
"51" "358" 1
"51" "362" 1
"51" "363" 7
"51" "365" 1
"51" "367" 1
"51" "371" 1
"51" "375" 28
"51" "377" 17
"51" "381" 1
"51" "389" 1
"51" "396" 17
"51" "401" 15
"51" "410" 1
"51" "416" 1
"51" "418" 1
"51" "427" 11
"51" "433" 19
"51" "435" 2
"51" "436" 18
"51" "437" 27
"51" "438" 1
"51" "439" 26
"51" "450" 1
"51" "451" 1
"51" "452" 1
"51" "459" 2
"51" "460" 27
"51" "463" 22
"51" "464" 1
"51" "466" 1
"51" "469" 1
"51" "472" 12
"51" "473" 2
"51" "476" 1
"51" "485" 1
"51" "488" 1
"51" "497" 1
"51" "501" 1
"51" "505" 1
"51" "515" 1
"51" "517" 1
"51" "532" 1
"51" "534" 8
"51" "536" 1
"51" "542" 1
"51" "548" 34
"51" "554" 2
"51" "557" 18
"51" "560" 1
"51" "571" 1
"51" "572" 2
"51" "574" 5
"51" "575" 48
"51" "578" 1
"51" "585" 2
"51" "596" 1
"51" "603" 2
"51" "611" 8
"51" "615" 1
"51" "623" 1
"51" "627" 1
"51" "629" 1
"51" "635" 1
"51" "637" 1
"51" "638" 1
"51" "639" 1
"51" "645" 1
"51" "654" 2
"51" "656" 1
"51" "658" 1
"51" "659" 1
"51" "674" 1
"51" "682" 1
"51" "685" 1
"51" "697" 1
"51" "705" 1
"51" "711" 1
"51" "712" 2
"51" "713" 1
"51" "714" 1
"51" "725" 1
"51" "730" 2
"51" "742" 1
"51" "745" 1
"51" "763" 1
"51" "768" 1
"51" "770" 1
"51" "771" 1
"51" "772" 1
"51" "774" 1
"51" "775" 1
"51" "785" 1
"51" "791" 1
"51" "793" 1
"51" "798" 1
"51" "802" 31
"51" "808" 6
"51" "810" 1
"51" "813" 24
"51" "835" 2
"51" "837" 1
"51" "840" 1
"51" "846" 3
"51" "851" 15
"51" "852" 1
"51" "856" 1
"51" "860" 10
"51" "861" 1
"51" "873" 19
"51" "877" 1
"51" "879" 1
"51" "881" 1
"51" "882" 15
"51" "891" 22
"51" "902" 1
"51" "904" 1
"51" "906" 1
"51" "909" 2
"51" "919" 1
"51" "920" 12
"51" "926" 9
"51" "928" 1
"51" "934" 1
"51" "936" 1
"51" "941" 2
"51" "942" 1
"51" "947" 1
"51" "951" 1
"51" "958" 1
"51" "959" 1
"51" "961" 1
"51" "963" 1
"51" "967" 1
"51" "968" 1
"51" "980" 2
"51" "981" 1
"51" "987" 17
"51" "992" 1
"51" "996" 4
"51" "998" 8
"51" "1003" 8
"51" "1005" 1
"51" "1014" 1
"51" "1027" 26
"51" "1033" 1
"51" "1045" 1
"51" "1046" 3
"51" "1051" 1
"51" "1052" 1
"51" "1056" 2
"51" "1058" 17
"51" "1060" 1
"51" "1063" 1
"51" "1065" 1
"51" "1070" 17
"51" "1072" 2
"51" "1074" 22
"51" "1081" 12
"51" "1083" 10
"51" "1092" 13
"51" "1104" 1
"51" "1106" 1
"51" "1107" 1
"51" "1109" 7
"52" "53" 14
"52" "54" 167
"52" "55" 25
"52" "56" 85
"52" "57" 20
"52" "58" 59
"52" "59" 50
"52" "60" 46
"52" "61" 40
"52" "62" 18
"52" "70" 31
"52" "73" 1
"52" "81" 5
"52" "84" 1
"52" "85" 2
"52" "88" 9
"52" "90" 1
"52" "91" 2
"52" "93" 1
"52" "95" 21
"52" "98" 1
"52" "102" 1
"52" "114" 1
"52" "115" 21
"52" "120" 21
"52" "121" 3
"52" "139" 1
"52" "142" 1
"52" "147" 1
"52" "148" 1
"52" "150" 26
"52" "151" 22
"52" "153" 25
"52" "155" 1
"52" "159" 2
"52" "161" 1
"52" "163" 1
"52" "170" 1
"52" "198" 1
"52" "203" 1
"52" "252" 1
"52" "254" 1
"52" "267" 1
"52" "271" 8
"52" "272" 1
"52" "284" 1
"52" "292" 1
"52" "293" 1
"52" "294" 16
"52" "295" 1
"52" "297" 2
"52" "306" 11
"52" "311" 8
"52" "316" 1
"52" "318" 4
"52" "337" 18
"52" "338" 28
"52" "343" 1
"52" "345" 3
"52" "351" 1
"52" "353" 2
"52" "363" 1
"52" "371" 1
"52" "375" 30
"52" "377" 21
"52" "380" 1
"52" "389" 1
"52" "396" 9
"52" "401" 19
"52" "408" 3
"52" "410" 12
"52" "427" 10
"52" "428" 1
"52" "433" 6
"52" "436" 23
"52" "437" 37
"52" "439" 29
"52" "445" 1
"52" "446" 1
"52" "450" 1
"52" "458" 1
"52" "460" 14
"52" "463" 29
"52" "464" 1
"52" "471" 1
"52" "472" 5
"52" "480" 1
"52" "487" 1
"52" "500" 1
"52" "501" 1
"52" "505" 1
"52" "509" 1
"52" "511" 1
"52" "515" 1
"52" "516" 1
"52" "524" 1
"52" "526" 1
"52" "530" 1
"52" "534" 20
"52" "540" 8
"52" "543" 1
"52" "548" 11
"52" "553" 1
"52" "554" 1
"52" "556" 1
"52" "557" 17
"52" "558" 1
"52" "569" 1
"52" "574" 4
"52" "575" 23
"52" "578" 1
"52" "585" 3
"52" "591" 1
"52" "592" 1
"52" "604" 1
"52" "608" 1
"52" "611" 8
"52" "622" 1
"52" "624" 1
"52" "637" 1
"52" "639" 1
"52" "642" 1
"52" "652" 1
"52" "674" 1
"52" "682" 1
"52" "689" 1
"52" "712" 1
"52" "716" 1
"52" "728" 1
"52" "730" 1
"52" "731" 1
"52" "746" 1
"52" "754" 1
"52" "757" 1
"52" "759" 1
"52" "775" 1
"52" "781" 1
"52" "792" 1
"52" "795" 1
"52" "796" 1
"52" "798" 1
"52" "800" 1
"52" "802" 19
"52" "808" 1
"52" "809" 1
"52" "812" 1
"52" "813" 24
"52" "835" 1
"52" "836" 1
"52" "846" 7
"52" "851" 6
"52" "860" 12
"52" "861" 8
"52" "873" 19
"52" "874" 1
"52" "881" 1
"52" "882" 15
"52" "891" 18
"52" "908" 1
"52" "909" 1
"52" "920" 26
"52" "926" 18
"52" "939" 1
"52" "940" 1
"52" "941" 2
"52" "955" 1
"52" "958" 1
"52" "968" 1
"52" "970" 1
"52" "977" 1
"52" "987" 7
"52" "995" 1
"52" "996" 1
"52" "1003" 6
"52" "1005" 1
"52" "1012" 1
"52" "1015" 1
"52" "1027" 10
"52" "1031" 1
"52" "1036" 1
"52" "1037" 1
"52" "1045" 1
"52" "1046" 2
"52" "1054" 1
"52" "1056" 3
"52" "1058" 9
"52" "1061" 1
"52" "1063" 1
"52" "1066" 1
"52" "1070" 24
"52" "1072" 1
"52" "1074" 24
"52" "1075" 1
"52" "1077" 1
"52" "1081" 5
"52" "1083" 13
"52" "1092" 28
"52" "1105" 1
"52" "1106" 1
"52" "1107" 1
"52" "1109" 2
"53" "54" 22
"53" "55" 10
"53" "56" 68
"53" "57" 136
"53" "58" 20
"53" "59" 17
"53" "60" 21
"53" "61" 42
"53" "62" 138
"53" "70" 2
"53" "81" 13
"53" "88" 9
"53" "90" 7
"53" "100" 1
"53" "113" 1
"53" "114" 1
"53" "115" 17
"53" "116" 1
"53" "120" 17
"53" "121" 3
"53" "131" 1
"53" "144" 29
"53" "146" 2
"53" "150" 13
"53" "151" 1
"53" "153" 1
"53" "159" 2
"53" "180" 1
"53" "218" 2
"53" "248" 1
"53" "259" 1
"53" "271" 2
"53" "276" 2
"53" "279" 1
"53" "284" 1
"53" "286" 1
"53" "287" 10
"53" "297" 1
"53" "298" 1
"53" "306" 11
"53" "311" 61
"53" "318" 46
"53" "321" 1
"53" "337" 3
"53" "338" 9
"53" "345" 56
"53" "357" 2
"53" "360" 2
"53" "363" 18
"53" "364" 1
"53" "365" 1
"53" "367" 1
"53" "375" 15
"53" "377" 42
"53" "388" 1
"53" "396" 41
"53" "401" 26
"53" "408" 1
"53" "410" 1
"53" "427" 6
"53" "433" 8
"53" "436" 17
"53" "437" 16
"53" "439" 17
"53" "444" 1
"53" "460" 27
"53" "463" 39
"53" "467" 1
"53" "472" 44
"53" "478" 1
"53" "487" 1
"53" "506" 1
"53" "508" 1
"53" "511" 1
"53" "515" 1
"53" "522" 1
"53" "534" 22
"53" "540" 2
"53" "548" 4
"53" "554" 4
"53" "557" 15
"53" "560" 1
"53" "574" 52
"53" "575" 6
"53" "591" 1
"53" "599" 1
"53" "600" 1
"53" "605" 1
"53" "611" 54
"53" "615" 1
"53" "624" 1
"53" "631" 1
"53" "636" 1
"53" "637" 1
"53" "645" 1
"53" "654" 1
"53" "671" 1
"53" "674" 1
"53" "676" 4
"53" "680" 1
"53" "689" 1
"53" "692" 1
"53" "697" 1
"53" "705" 1
"53" "713" 2
"53" "720" 1
"53" "722" 1
"53" "768" 1
"53" "770" 1
"53" "800" 1
"53" "808" 2
"53" "813" 21
"53" "827" 1
"53" "844" 1
"53" "845" 2
"53" "846" 3
"53" "851" 68
"53" "860" 32
"53" "861" 2
"53" "868" 1
"53" "873" 16
"53" "877" 1
"53" "882" 23
"53" "891" 8
"53" "905" 1
"53" "906" 1
"53" "920" 13
"53" "925" 1
"53" "926" 9
"53" "941" 1
"53" "942" 1
"53" "943" 1
"53" "957" 1
"53" "958" 1
"53" "964" 1
"53" "969" 1
"53" "971" 1
"53" "985" 1
"53" "987" 1
"53" "992" 1
"53" "993" 1
