"a" "b" "tinicio" "tfinal" "tcontato"
"42" "861" 7529000 7529000 0
"42" "867" 2734000 2734000 0
"42" "868" 8150000 8150000 0
"42" "868" 9106000 9106000 0
"42" "868" 9353000 9353000 0
"42" "873" 691000 691000 0
"42" "873" 5827000 5827000 0
"42" "873" 6616000 6616000 0
"42" "873" 6649000 6649000 0
"42" "873" 6708000 6728000 20000
"42" "873" 7152000 7152000 0
"42" "873" 7184000 7184000 0
"42" "873" 7360000 7360000 0
"42" "873" 7483000 7483000 0
"42" "873" 7907000 7907000 0
"42" "879" 3505000 3505000 0
"42" "882" 4191000 4191000 0
"42" "882" 4989000 4989000 0
"42" "882" 5752000 5752000 0
"42" "882" 6309000 6309000 0
"42" "891" 5854000 5854000 0
"42" "891" 6324000 6324000 0
"42" "904" 7548000 7548000 0
"42" "908" 10082000 10082000 0
"42" "916" 2679000 2679000 0
"42" "920" 3634000 3634000 0
"42" "920" 4989000 4989000 0
"42" "920" 5752000 5752000 0
"42" "926" 675000 675000 0
"42" "926" 2774000 2774000 0
"42" "926" 3419000 3419000 0
"42" "926" 3480000 3480000 0
"42" "926" 4978000 4978000 0
"42" "926" 5752000 5752000 0
"42" "928" 1839000 1839000 0
"42" "934" 2358000 2358000 0
"42" "936" 1662000 1662000 0
"42" "939" 10082000 10082000 0
"42" "941" 7583000 7583000 0
"42" "943" 3918000 3918000 0
"42" "958" 2631000 2650000 19000
"42" "964" 5311000 5311000 0
"42" "966" 1754000 1754000 0
"42" "970" 1240000 1240000 0
"42" "980" 3459000 3459000 0
"42" "987" 5783000 5783000 0
"42" "992" 1229000 1229000 0
"42" "996" 5006000 5006000 0
"42" "996" 7655000 7655000 0
"42" "996" 7715000 7715000 0
"42" "998" 607000 624000 17000
"42" "998" 1096000 1096000 0
"42" "998" 3480000 3480000 0
"42" "1003" 828000 828000 0
"42" "1003" 1408000 1423000 15000
"42" "1003" 1790000 1790000 0
"42" "1003" 1952000 1952000 0
"42" "1003" 2260000 2260000 0
"42" "1003" 4204000 4204000 0
"42" "1003" 5985000 5985000 0
"42" "1003" 6028000 6028000 0
"42" "1003" 7567000 7583000 16000
"42" "1003" 7688000 7688000 0
"42" "1003" 8870000 8870000 0
"42" "1003" 9587000 9587000 0
"42" "1011" 6114000 6114000 0
"42" "1012" 3886000 3886000 0
"42" "1016" 4296000 4296000 0
"42" "1017" 544000 576000 32000
"42" "1027" 624000 624000 0
"42" "1027" 6499000 6518000 19000
"42" "1027" 7604000 7604000 0
"42" "1028" 2162000 2162000 0
"42" "1031" 2565000 2565000 0
"42" "1037" 2650000 2650000 0
"42" "1045" 2396000 2396000 0
"42" "1045" 2423000 2438000 15000
"42" "1045" 2470000 2483000 13000
"42" "1046" 6595000 6649000 54000
"42" "1046" 6827000 6859000 32000
"42" "1050" 7025000 7184000 159000
"42" "1050" 7214000 7322000 108000
"42" "1050" 7360000 7514000 154000
"42" "1056" 6499000 6499000 0
"42" "1056" 6662000 6662000 0
"42" "1056" 6690000 6708000 18000
"42" "1056" 6986000 7004000 18000
"42" "1056" 7514000 7529000 15000
"42" "1058" 949000 949000 0
"42" "1058" 965000 965000 0
"42" "1058" 1034000 1051000 17000
"42" "1058" 1229000 1229000 0
"42" "1058" 1423000 1423000 0
"42" "1058" 1449000 1449000 0
"42" "1058" 1610000 1610000 0
"42" "1058" 2007000 2007000 0
"42" "1058" 2313000 2313000 0
"42" "1058" 2553000 2585000 32000
"42" "1058" 2961000 2961000 0
"42" "1058" 3018000 3018000 0
"42" "1058" 3080000 3080000 0
"42" "1058" 3568000 3568000 0
"42" "1058" 5056000 5056000 0
"42" "1058" 5942000 5942000 0
"42" "1058" 6632000 6649000 17000
"42" "1058" 6900000 6900000 0
"42" "1058" 7675000 7675000 0
"42" "1058" 7704000 7704000 0
"42" "1058" 7786000 7786000 0
"42" "1058" 8510000 8510000 0
"42" "1058" 8870000 8870000 0
"42" "1069" 4275000 4275000 0
"42" "1070" 5752000 5752000 0
"42" "1070" 5923000 5923000 0
"42" "1070" 6518000 6518000 0
"42" "1070" 7529000 7529000 0
"42" "1074" 828000 840000 12000
"42" "1074" 1376000 1392000 16000
"42" "1074" 1464000 1464000 0
"42" "1074" 1583000 1583000 0
"42" "1074" 2565000 2565000 0
"42" "1074" 2679000 2679000 0
"42" "1074" 2702000 2718000 16000
"42" "1074" 3459000 3459000 0
"42" "1074" 3480000 3480000 0
"42" "1074" 3553000 3553000 0
"42" "1074" 4296000 4296000 0
"42" "1074" 5045000 5045000 0
"42" "1074" 5827000 5854000 27000
"42" "1074" 7025000 7025000 0
"42" "1074" 7099000 7099000 0
"42" "1074" 7675000 7675000 0
"42" "1074" 8628000 8628000 0
"42" "1081" 828000 828000 0
"42" "1081" 853000 853000 0
"42" "1081" 881000 896000 15000
"42" "1081" 949000 949000 0
"42" "1081" 1051000 1051000 0
"42" "1081" 1256000 1256000 0
"42" "1081" 1313000 1313000 0
"42" "1081" 1408000 1435000 27000
"42" "1081" 1479000 1479000 0
"42" "1081" 1582000 1582000 0
"42" "1081" 1883000 1896000 13000
"42" "1081" 1924000 1963000 39000
"42" "1081" 2129000 2129000 0
"42" "1081" 2162000 2184000 22000
"42" "1081" 2215000 2235000 20000
"42" "1081" 2260000 2260000 0
"42" "1081" 2328000 2340000 12000
"42" "1081" 2411000 2411000 0
"42" "1081" 2438000 2438000 0
"42" "1081" 2470000 2470000 0
"42" "1081" 2497000 2497000 0
"42" "1081" 2532000 2532000 0
"42" "1081" 2663000 2679000 16000
"42" "1081" 2749000 2749000 0
"42" "1081" 2840000 2858000 18000
"42" "1081" 3018000 3034000 16000
"42" "1081" 3218000 3218000 0
"42" "1081" 3330000 3330000 0
"42" "1081" 3477000 3505000 28000
"42" "1081" 3537000 3537000 0
"42" "1081" 3600000 3600000 0
"42" "1081" 3848000 3848000 0
"42" "1081" 3965000 3965000 0
"42" "1081" 4347000 4347000 0
"42" "1081" 4366000 4366000 0
"42" "1081" 4965000 4965000 0
"42" "1081" 5332000 5332000 0
"42" "1081" 5402000 5402000 0
"42" "1081" 5468000 5468000 0
"42" "1081" 5488000 5488000 0
"42" "1081" 5574000 5574000 0
"42" "1081" 5959000 5998000 39000
"42" "1081" 6028000 6030000 2000
"42" "1081" 6085000 6085000 0
"42" "1081" 7688000 7688000 0
"42" "1081" 7770000 7770000 0
"42" "1081" 8510000 8510000 0
"42" "1081" 8987000 9106000 119000
"42" "1081" 9587000 9587000 0
"42" "1083" 828000 828000 0
"42" "1083" 853000 881000 28000
"42" "1083" 1020000 1034000 14000
"42" "1083" 1062000 1096000 34000
"42" "1083" 1229000 1229000 0
"42" "1083" 1423000 1423000 0
"42" "1083" 1449000 1494000 45000
"42" "1083" 1561000 1579000 18000
"42" "1083" 1583000 1610000 27000
"42" "1083" 1623000 1642000 19000
"42" "1083" 1730000 1730000 0
"42" "1083" 1790000 1790000 0
"42" "1083" 1839000 1839000 0
"42" "1083" 1883000 1896000 13000
"42" "1083" 1992000 1992000 0
"42" "1083" 2235000 2235000 0
"42" "1083" 2263000 2263000 0
"42" "1083" 2313000 2340000 27000
"42" "1083" 2396000 2411000 15000
"42" "1083" 2455000 2455000 0
"42" "1083" 2483000 2497000 14000
"42" "1083" 2532000 2532000 0
"42" "1083" 2679000 2700000 21000
"42" "1083" 2718000 2718000 0
"42" "1083" 2938000 2938000 0
"42" "1083" 2991000 2994000 3000
"42" "1083" 3034000 3034000 0
"42" "1083" 3066000 3080000 14000
"42" "1083" 3115000 3117000 2000
"42" "1083" 3182000 3186000 4000
"42" "1083" 3232000 3367000 135000
"42" "1083" 3398000 3398000 0
"42" "1083" 3505000 3505000 0
"42" "1083" 3537000 3537000 0
"42" "1083" 3600000 3600000 0
"42" "1083" 3634000 3634000 0
"42" "1083" 3667000 3667000 0
"42" "1083" 3688000 3804000 116000
"42" "1083" 3848000 3848000 0
"42" "1083" 3979000 3979000 0
"42" "1083" 4009000 4009000 0
"42" "1083" 4135000 4135000 0
"42" "1083" 4347000 4366000 19000
"42" "1083" 4700000 4700000 0
"42" "1083" 4816000 4816000 0
"42" "1083" 4947000 4965000 18000
"42" "1083" 5045000 5128000 83000
"42" "1083" 5132000 5176000 44000
"42" "1083" 5281000 5300000 19000
"42" "1083" 5351000 5351000 0
"42" "1083" 5381000 5381000 0
"42" "1083" 5423000 5438000 15000
"42" "1083" 5468000 5527000 59000
"42" "1083" 5562000 5594000 32000
"42" "1083" 5628000 5628000 0
"42" "1083" 5712000 5726000 14000
"42" "1083" 5971000 5971000 0
"42" "1083" 5998000 5998000 0
"42" "1083" 6028000 6028000 0
"42" "1083" 6043000 6043000 0
"42" "1083" 6085000 6085000 0
"42" "1083" 6118000 6131000 13000
"42" "1083" 6273000 6273000 0
"42" "1083" 8870000 9106000 236000
"42" "1091" 3504000 3504000 0
"42" "1092" 2058000 2058000 0
"42" "1092" 5799000 5799000 0
"42" "1092" 6415000 6415000 0
"42" "1093" 6728000 6728000 0
"42" "1093" 7043000 7233000 190000
"42" "1093" 7288000 7288000 0
"42" "1093" 7322000 7322000 0
"42" "1093" 7417000 7434000 17000
"42" "1093" 7464000 7464000 0
"42" "1093" 7514000 7514000 0
"42" "1102" 5311000 5311000 0
"42" "1109" 840000 840000 0
"42" "1109" 869000 869000 0
"42" "1109" 896000 896000 0
"42" "1109" 949000 951000 2000
"42" "1109" 1423000 1423000 0
"42" "1109" 1449000 1449000 0
"42" "1109" 1583000 1583000 0
"42" "1109" 1790000 1790000 0
"42" "1109" 1936000 1963000 27000
"42" "1109" 2180000 2180000 0
"42" "1109" 2274000 2274000 0
"42" "1109" 2328000 2340000 12000
"42" "1109" 2411000 2411000 0
"42" "1109" 2679000 2679000 0
"42" "1109" 2938000 2938000 0
"42" "1109" 3036000 3053000 17000
"42" "1109" 3141000 3141000 0
"42" "1109" 3477000 3477000 0
"42" "1109" 3537000 3537000 0
"42" "1109" 3789000 3789000 0
"42" "1109" 3991000 3991000 0
"42" "1109" 5056000 5056000 0
"42" "1109" 5311000 5311000 0
"42" "1109" 5468000 5468000 0
"42" "1109" 5985000 6043000 58000
"42" "1109" 6087000 6087000 0
"42" "1109" 6118000 6131000 13000
"42" "1109" 6548000 6548000 0
"42" "1109" 6616000 6616000 0
"42" "1109" 7514000 7514000 0
"42" "1109" 7733000 7733000 0
"42" "1109" 7786000 7786000 0
"42" "1109" 8150000 8150000 0
"42" "1109" 9353000 9353000 0
"43" "44" 937000 937000 0
"43" "44" 1472000 1472000 0
"43" "44" 2205000 2205000 0
"43" "44" 2216000 2216000 0
"43" "44" 2361000 2361000 0
"43" "44" 2527000 2527000 0
"43" "44" 2830000 2830000 0
"43" "44" 3057000 3057000 0
"43" "44" 3141000 3141000 0
"43" "44" 3593000 3593000 0
"43" "44" 3784000 3784000 0
"43" "44" 3847000 3847000 0
"43" "44" 3878000 3878000 0
"43" "44" 4136000 4136000 0
"43" "44" 4181000 4181000 0
"43" "44" 4317000 4317000 0
"43" "44" 4929000 4929000 0
"43" "44" 5264000 5264000 0
"43" "44" 5269000 5269000 0
"43" "44" 5292000 5292000 0
"43" "44" 5500000 5500000 0
"43" "44" 5906000 5906000 0
"43" "44" 6085000 6085000 0
"43" "44" 6482000 6482000 0
"43" "44" 6483000 6507000 24000
"43" "44" 6538000 6559000 21000
"43" "44" 6622000 6622000 0
"43" "44" 6625000 6625000 0
"43" "44" 7764000 7764000 0
"43" "44" 7793000 7793000 0
"43" "44" 7797000 7797000 0
"43" "44" 7810000 7810000 0
"43" "44" 8006000 8006000 0
"43" "44" 8015000 8015000 0
"43" "44" 8683000 8683000 0
"43" "44" 8768000 8768000 0
"43" "44" 8940000 8940000 0
"43" "44" 9104000 9104000 0
"43" "44" 9465000 9465000 0
"43" "45" 921000 921000 0
"43" "45" 945000 945000 0
"43" "45" 968000 968000 0
"43" "45" 1281000 1281000 0
"43" "45" 2121000 2121000 0
"43" "45" 2123000 2123000 0
"43" "45" 2216000 2216000 0
"43" "45" 2256000 2271000 15000
"43" "45" 2538000 2538000 0
"43" "45" 3158000 3158000 0
"43" "45" 3270000 3270000 0
"43" "45" 3271000 3271000 0
"43" "45" 3580000 3580000 0
"43" "45" 4366000 4366000 0
"43" "45" 4383000 4383000 0
"43" "45" 4759000 4759000 0
"43" "45" 4912000 4912000 0
"43" "45" 4929000 4941000 12000
"43" "45" 5147000 5147000 0
"43" "45" 5150000 5150000 0
"43" "45" 5176000 5176000 0
"43" "45" 5189000 5189000 0
"43" "45" 5259000 5259000 0
"43" "45" 5290000 5290000 0
"43" "45" 5292000 5292000 0
"43" "45" 5318000 5318000 0
"43" "45" 5859000 5859000 0
"43" "45" 5866000 5866000 0
"43" "45" 5996000 5996000 0
"43" "45" 6071000 6071000 0
"43" "45" 6453000 6466000 13000
"43" "45" 6502000 6502000 0
"43" "45" 6527000 6531000 4000
"43" "45" 6653000 6653000 0
"43" "45" 6831000 6831000 0
"43" "45" 6846000 6882000 36000
"43" "45" 6914000 6914000 0
"43" "45" 7006000 7039000 33000
"43" "45" 7067000 7067000 0
"43" "45" 7786000 7786000 0
"43" "45" 7867000 7867000 0
"43" "45" 8509000 8509000 0
"43" "45" 8635000 8635000 0
"43" "45" 8869000 8869000 0
"43" "45" 9346000 9465000 119000
"43" "45" 9589000 9589000 0
"43" "45" 9962000 9962000 0
"43" "46" 1195000 1211000 16000
"43" "46" 1964000 1964000 0
"43" "46" 1967000 1967000 0
"43" "46" 2341000 2369000 28000
"43" "46" 2604000 2604000 0
"43" "46" 2606000 2606000 0
"43" "46" 2849000 2904000 55000
"43" "46" 4126000 4126000 0
"43" "46" 4477000 4477000 0
"43" "46" 4482000 4482000 0
"43" "46" 4581000 4581000 0
"43" "46" 4589000 4589000 0
"43" "46" 4959000 4959000 0
"43" "46" 4984000 4984000 0
"43" "46" 5039000 5039000 0
"43" "46" 5253000 5253000 0
"43" "46" 5424000 5461000 37000
"43" "46" 5500000 5500000 0
"43" "46" 5638000 5638000 0
"43" "46" 5644000 5644000 0
"43" "46" 5660000 5663000 3000
"43" "46" 5689000 5689000 0
"43" "46" 5719000 5719000 0
"43" "46" 5744000 5744000 0
"43" "46" 5777000 5804000 27000
"43" "46" 5875000 5875000 0
"43" "46" 6200000 6217000 17000
"43" "46" 6225000 6225000 0
"43" "46" 6243000 6243000 0
"43" "46" 6348000 6348000 0
"43" "46" 6365000 6365000 0
"43" "46" 6396000 6396000 0
"43" "46" 6413000 6413000 0
"43" "46" 6440000 6451000 11000
"43" "46" 6863000 6882000 19000
"43" "46" 7502000 7502000 0
"43" "46" 7512000 7512000 0
"43" "46" 7546000 7546000 0
"43" "46" 7551000 7551000 0
"43" "46" 7581000 7581000 0
"43" "46" 7590000 7590000 0
"43" "46" 7960000 7980000 20000
"43" "46" 8029000 8029000 0
"43" "46" 8094000 8094000 0
"43" "46" 8101000 8101000 0
"43" "46" 9589000 9589000 0
"43" "46" 9639000 9765000 126000
"43" "46" 10068000 10068000 0
"43" "47" 2216000 2227000 11000
"43" "47" 2271000 2271000 0
"43" "47" 2529000 2529000 0
"43" "47" 3030000 3030000 0
"43" "47" 3158000 3158000 0
"43" "47" 3447000 3459000 12000
"43" "47" 3469000 3469000 0
"43" "47" 3486000 3486000 0
"43" "47" 3493000 3493000 0
"43" "47" 3510000 3510000 0
"43" "47" 3621000 3621000 0
"43" "47" 3686000 3686000 0
"43" "47" 3695000 3695000 0
"43" "47" 4246000 4246000 0
"43" "47" 4355000 4366000 11000
"43" "47" 4397000 4397000 0
"43" "47" 4799000 4799000 0
"43" "47" 5050000 5050000 0
"43" "47" 5169000 5169000 0
"43" "47" 6057000 6057000 0
"43" "47" 6102000 6102000 0
"43" "47" 6453000 6453000 0
"43" "47" 6457000 6457000 0
"43" "47" 7546000 7546000 0
"43" "47" 7731000 7731000 0
"43" "47" 7808000 7810000 2000
"43" "47" 7967000 7967000 0
"43" "47" 7998000 7998000 0
"43" "47" 9049000 9049000 0
"43" "48" 951000 951000 0
"43" "48" 995000 999000 4000
"43" "48" 1110000 1110000 0
"43" "48" 1313000 1326000 13000
"43" "48" 1848000 1848000 0
"43" "48" 2181000 2181000 0
"43" "48" 2200000 2200000 0
"43" "48" 2227000 2227000 0
"43" "48" 2256000 2271000 15000
"43" "48" 2538000 2538000 0
"43" "48" 3017000 3017000 0
"43" "48" 3090000 3090000 0
"43" "48" 3169000 3169000 0
"43" "48" 3245000 3245000 0
"43" "48" 3536000 3536000 0
"43" "48" 3564000 3564000 0
"43" "48" 3593000 3593000 0
"43" "48" 3660000 3660000 0
"43" "48" 3683000 3683000 0
"43" "48" 3737000 3737000 0
"43" "48" 3741000 3741000 0
"43" "48" 4035000 4035000 0
"43" "48" 4367000 4381000 14000
"43" "48" 4875000 4878000 3000
"43" "48" 5160000 5160000 0
"43" "48" 5189000 5189000 0
"43" "48" 5609000 5609000 0
"43" "48" 6069000 6069000 0
"43" "48" 6100000 6100000 0
"43" "48" 6125000 6125000 0
"43" "48" 6599000 6607000 8000
"43" "48" 6653000 6683000 30000
"43" "48" 6831000 6831000 0
"43" "48" 6841000 6841000 0
"43" "48" 6893000 6893000 0
"43" "48" 6930000 6930000 0
"43" "48" 6946000 7006000 60000
"43" "48" 7050000 7067000 17000
"43" "48" 7074000 7085000 11000
"43" "48" 7117000 7132000 15000
"43" "48" 7142000 7157000 15000
"43" "48" 7161000 7161000 0
"43" "48" 7192000 7215000 23000
"43" "48" 7250000 7284000 34000
"43" "48" 7313000 7332000 19000
"43" "48" 7341000 7354000 13000
"43" "48" 7399000 7399000 0
"43" "48" 7410000 7410000 0
"43" "48" 7808000 7808000 0
"43" "48" 8145000 8145000 0
"43" "48" 9465000 9468000 3000
"43" "49" 668000 668000 0
"43" "49" 840000 871000 31000
"43" "49" 902000 902000 0
"43" "49" 921000 937000 16000
"43" "49" 962000 962000 0
"43" "49" 968000 968000 0
"43" "49" 999000 999000 0
"43" "49" 1875000 1875000 0
"43" "49" 2234000 2234000 0
"43" "49" 2243000 2256000 13000
"43" "49" 2527000 2527000 0
"43" "49" 3152000 3158000 6000
"43" "49" 3483000 3483000 0
"43" "49" 3629000 3664000 35000
"43" "49" 4383000 4383000 0
"43" "49" 5311000 5311000 0
"43" "49" 5323000 5323000 0
"43" "49" 6112000 6112000 0
"43" "49" 6552000 6571000 19000
"43" "49" 6642000 6653000 11000
"43" "49" 6741000 6753000 12000
"43" "49" 7601000 7601000 0
"43" "49" 7845000 7848000 3000
"43" "49" 9229000 9229000 0
"43" "49" 9465000 9465000 0
"43" "49" 9808000 9808000 0
"43" "49" 9823000 9823000 0
"43" "50" 1195000 1195000 0
"43" "50" 1387000 1387000 0
"43" "50" 1422000 1422000 0
"43" "50" 1424000 1424000 0
"43" "50" 1585000 1585000 0
"43" "50" 1618000 1618000 0
"43" "50" 1977000 1994000 17000
"43" "50" 2024000 2024000 0
"43" "50" 2036000 2036000 0
"43" "50" 2057000 2072000 15000
"43" "50" 2371000 2392000 21000
"43" "50" 2409000 2424000 15000
"43" "50" 2478000 2478000 0
"43" "50" 2592000 2592000 0
"43" "50" 2702000 2702000 0
"43" "50" 2713000 2713000 0
"43" "50" 2867000 2880000 13000
"43" "50" 3814000 3814000 0
"43" "50" 4286000 4286000 0
"43" "50" 4477000 4480000 3000
"43" "50" 4568000 4589000 21000
"43" "50" 4593000 4593000 0
"43" "50" 4974000 4974000 0
"43" "50" 5427000 5429000 2000
"43" "50" 5453000 5453000 0
"43" "50" 5462000 5462000 0
"43" "50" 5500000 5500000 0
"43" "50" 5663000 5678000 15000
"43" "50" 5708000 5726000 18000
"43" "50" 5757000 5757000 0
"43" "50" 5878000 5878000 0
"43" "50" 5886000 5906000 20000
"43" "50" 6022000 6022000 0
"43" "50" 6365000 6365000 0
"43" "50" 6381000 6381000 0
"43" "50" 6416000 6416000 0
"43" "50" 6469000 6469000 0
"43" "50" 6493000 6493000 0
"43" "50" 6507000 6507000 0
"43" "50" 6559000 6559000 0
"43" "50" 6562000 6562000 0
"43" "50" 8015000 8015000 0
"43" "50" 8066000 8099000 33000
"43" "50" 8562000 8562000 0
"43" "50" 8745000 8745000 0
"43" "50" 8770000 8770000 0
"43" "50" 8874000 8874000 0
"43" "50" 9623000 9623000 0
"43" "50" 9644000 9644000 0
"43" "50" 9707000 9718000 11000
"43" "50" 9766000 9766000 0
"43" "50" 10031000 10031000 0
"43" "51" 1264000 1264000 0
"43" "51" 1402000 1402000 0
"43" "51" 1403000 1433000 30000
"43" "51" 1470000 1470000 0
"43" "51" 1517000 1517000 0
"43" "51" 1719000 1719000 0
"43" "51" 1894000 1894000 0
"43" "51" 2091000 2091000 0
"43" "51" 2386000 2386000 0
"43" "51" 2410000 2410000 0
"43" "51" 2420000 2420000 0
"43" "51" 2427000 2427000 0
"43" "51" 2444000 2465000 21000
"43" "51" 2660000 2660000 0
"43" "51" 3847000 3847000 0
"43" "51" 3985000 4003000 18000
"43" "51" 4035000 4052000 17000
"43" "51" 4082000 4082000 0
"43" "51" 4116000 4116000 0
"43" "51" 4126000 4126000 0
"43" "51" 4260000 4260000 0
"43" "51" 4326000 4326000 0
"43" "51" 4338000 4338000 0
"43" "51" 4445000 4445000 0
"43" "51" 4451000 4451000 0
"43" "51" 4480000 4509000 29000
"43" "51" 4565000 4565000 0
"43" "51" 4950000 4950000 0
"43" "51" 5005000 5006000 1000
"43" "51" 5075000 5096000 21000
"43" "51" 5144000 5144000 0
"43" "51" 5336000 5336000 0
"43" "51" 5605000 5605000 0
"43" "51" 5910000 5910000 0
"43" "51" 5927000 5927000 0
"43" "51" 6162000 6162000 0
"43" "51" 6163000 6163000 0
"43" "51" 6295000 6295000 0
"43" "51" 6319000 6319000 0
"43" "51" 6321000 6321000 0
"43" "51" 6410000 6429000 19000
"43" "51" 6540000 6540000 0
"43" "51" 6559000 6571000 12000
"43" "51" 6914000 6914000 0
"43" "51" 7090000 7142000 52000
"43" "51" 7182000 7235000 53000
"43" "51" 7265000 7342000 77000
"43" "51" 7354000 7381000 27000
"43" "51" 7421000 7437000 16000
"43" "51" 7461000 7463000 2000
"43" "51" 7493000 7493000 0
"43" "51" 7810000 7829000 19000
"43" "51" 7867000 7867000 0
"43" "51" 8745000 8745000 0
"43" "51" 8809000 8809000 0
"43" "51" 9771000 9774000 3000
"43" "52" 1286000 1286000 0
"43" "52" 1326000 1326000 0
"43" "52" 2144000 2144000 0
"43" "52" 2513000 2513000 0
"43" "52" 2563000 2563000 0
"43" "52" 3784000 3784000 0
"43" "52" 4771000 4771000 0
"43" "52" 4856000 4856000 0
"43" "52" 5229000 5229000 0
"43" "52" 6634000 6634000 0
"43" "52" 6725000 6725000 0
"43" "52" 7666000 7696000 30000
"43" "52" 7704000 7704000 0
"43" "52" 7741000 7741000 0
"43" "52" 7884000 7884000 0
"43" "52" 8987000 8987000 0
"43" "52" 9586000 9586000 0
"43" "53" 1744000 1744000 0
"43" "53" 2175000 2188000 13000
"43" "53" 2302000 2302000 0
"43" "53" 2538000 2538000 0
"43" "53" 3272000 3272000 0
"43" "53" 3284000 3317000 33000
"43" "53" 3354000 3354000 0
"43" "53" 3381000 3381000 0
"43" "53" 3409000 3411000 2000
"43" "53" 3459000 3459000 0
"43" "53" 3511000 3511000 0
"43" "53" 3532000 3532000 0
"43" "53" 5129000 5129000 0
"43" "53" 7398000 7398000 0
"43" "53" 7450000 7461000 11000
"43" "53" 7479000 7479000 0
"43" "53" 7902000 7902000 0
"43" "53" 7942000 7942000 0
"43" "54" 1264000 1288000 24000
"43" "54" 2140000 2140000 0
"43" "54" 2144000 2147000 3000
"43" "54" 2311000 2311000 0
"43" "54" 3017000 3017000 0
"43" "54" 4679000 4679000 0
"43" "54" 4680000 4692000 12000
"43" "54" 4839000 4839000 0
"43" "54" 5230000 5230000 0
"43" "54" 6181000 6181000 0
"43" "54" 6607000 6607000 0
"43" "54" 6725000 6741000 16000
"43" "54" 7662000 7662000 0
"43" "54" 7682000 7682000 0
"43" "54" 7731000 7731000 0
"43" "54" 7762000 7762000 0
"43" "55" 1744000 1744000 0
"43" "55" 2392000 2392000 0
"43" "55" 2427000 2441000 14000
"43" "55" 2591000 2591000 0
"43" "55" 2675000 2675000 0
"43" "55" 2776000 2776000 0
"43" "55" 4202000 4202000 0
"43" "55" 4464000 4464000 0
"43" "55" 4479000 4479000 0
"43" "55" 4941000 4941000 0
"43" "55" 5057000 5062000 5000
"43" "55" 5984000 5984000 0
"43" "55" 5995000 5995000 0
"43" "55" 6057000 6057000 0
"43" "55" 6068000 6068000 0
"43" "55" 6200000 6200000 0
"43" "55" 6256000 6256000 0
"43" "55" 6306000 6306000 0
"43" "55" 6396000 6396000 0
"43" "55" 6429000 6435000 6000
"43" "55" 6473000 6483000 10000
"43" "55" 6507000 6517000 10000
"43" "55" 6592000 6592000 0
"43" "55" 7671000 7671000 0
"43" "55" 7682000 7682000 0
"43" "55" 7712000 7712000 0
"43" "55" 8560000 8560000 0
"43" "55" 8787000 8787000 0
"43" "55" 9104000 9104000 0
"43" "55" 9115000 9133000 18000
"43" "55" 9589000 9707000 118000
"43" "55" 9718000 9820000 102000
"43" "55" 9850000 9850000 0
"43" "55" 9878000 9878000 0
"43" "55" 10068000 10068000 0
"43" "55" 10126000 10140000 14000
"43" "56" 1281000 1281000 0
"43" "56" 1326000 1326000 0
"43" "56" 1924000 1924000 0
"43" "56" 2551000 2551000 0
"43" "56" 3263000 3263000 0
"43" "56" 3284000 3284000 0
"43" "56" 3317000 3317000 0
"43" "56" 3367000 3381000 14000
"43" "56" 3404000 3404000 0
"43" "56" 3579000 3579000 0
"43" "56" 4052000 4052000 0
"43" "56" 4695000 4695000 0
"43" "56" 7527000 7527000 0
"43" "56" 7762000 7762000 0
"43" "56" 7899000 7899000 0
"43" "56" 8130000 8130000 0
"43" "56" 9249000 9249000 0
"43" "57" 1638000 1638000 0
"43" "57" 3227000 3227000 0
"43" "57" 3580000 3580000 0
"43" "57" 3653000 3653000 0
"43" "57" 4355000 4355000 0
"43" "57" 6085000 6085000 0
"43" "57" 7450000 7450000 0
"43" "57" 9321000 9324000 3000
"43" "58" 2156000 2156000 0
"43" "58" 2509000 2509000 0
"43" "58" 2521000 2521000 0
"43" "58" 2579000 2581000 2000
"43" "58" 2796000 2796000 0
"43" "58" 3861000 3878000 17000
"43" "58" 3883000 3883000 0
"43" "58" 3914000 3914000 0
"43" "58" 3915000 3915000 0
"43" "58" 4177000 4177000 0
"43" "58" 4181000 4181000 0
"43" "58" 4196000 4196000 0
"43" "58" 4304000 4304000 0
"43" "58" 4480000 4480000 0
"43" "58" 4512000 4512000 0
"43" "58" 4913000 4913000 0
"43" "58" 5249000 5249000 0
"43" "58" 5284000 5284000 0
"43" "58" 5409000 5409000 0
"43" "58" 5500000 5500000 0
"43" "58" 5557000 5573000 16000
"43" "58" 5577000 5577000 0
"43" "58" 5690000 5690000 0
"43" "58" 6332000 6348000 16000
"43" "58" 6399000 6399000 0
"43" "58" 6458000 6466000 8000
"43" "58" 6496000 6496000 0
"43" "58" 6725000 6725000 0
"43" "59" 4451000 4451000 0
"43" "59" 4699000 4699000 0
"43" "59" 4913000 4913000 0
"43" "59" 5441000 5453000 12000
"43" "59" 5488000 5488000 0
"43" "59" 5513000 5513000 0
"43" "59" 7493000 7512000 19000
"43" "59" 7567000 7581000 14000
"43" "59" 7635000 7666000 31000
"43" "59" 7679000 7679000 0
"43" "59" 7696000 7696000 0
"43" "59" 7731000 7731000 0
"43" "59" 8546000 8546000 0
"43" "59" 9104000 9104000 0
"43" "60" 1387000 1387000 0
"43" "60" 2305000 2305000 0
"43" "60" 6365000 6365000 0
"43" "60" 7620000 7641000 21000
"43" "60" 7915000 7915000 0
