"a" "b" "tinicio" "tfinal" "tcontato"
"45" "54" 5091 5091 0
"45" "54" 5219 5219 0
"45" "54" 5524 5524 0
"45" "54" 5535 5535 0
"45" "54" 5932 5944 12
"45" "54" 6375 6385 10
"45" "54" 6559 6572 13
"45" "54" 6585 6585 0
"45" "54" 6674 6674 0
"45" "54" 7898 7898 0
"45" "55" 1666 1666 0
"45" "55" 1772 1772 0
"45" "55" 1785 1796 11
"45" "55" 1813 1813 0
"45" "55" 1953 1955 2
"45" "55" 1990 1990 0
"45" "55" 2052 2052 0
"45" "55" 3424 3437 13
"45" "55" 3517 3538 21
"45" "55" 3889 3889 0
"45" "55" 3945 3945 0
"45" "55" 4235 4238 3
"45" "55" 4261 4279 18
"45" "55" 4428 4442 14
"45" "55" 4842 4842 0
"45" "55" 4900 4900 0
"45" "55" 4948 4948 0
"45" "55" 5206 5219 13
"45" "55" 5247 5247 0
"45" "55" 5492 5492 0
"45" "55" 5778 5796 18
"45" "55" 5917 5917 0
"45" "55" 5939 5939 0
"45" "55" 6023 6023 0
"45" "55" 6444 6444 0
"45" "55" 6502 6502 0
"45" "55" 6505 6505 0
"45" "55" 6533 6552 19
"45" "55" 6594 6594 0
"45" "55" 6934 6934 0
"45" "55" 6968 6968 0
"45" "55" 6991 6991 0
"45" "55" 7089 7089 0
"45" "55" 7117 7133 16
"45" "55" 7160 7160 0
"45" "55" 7905 7905 0
"45" "55" 7942 7942 0
"45" "55" 7972 7972 0
"45" "55" 8000 8000 0
"45" "55" 8096 8096 0
"45" "55" 8476 8476 0
"45" "55" 8560 8560 0
"45" "55" 8675 8692 17
"45" "55" 8787 8787 0
"45" "55" 8841 8845 4
"45" "55" 9115 9115 0
"45" "55" 9175 9175 0
"45" "55" 9718 9718 0
"45" "55" 9977 9977 0
"45" "55" 10049 10086 37
"45" "56" 1127 1127 0
"45" "56" 1231 1231 0
"45" "56" 1232 1232 0
"45" "56" 1346 1346 0
"45" "56" 1408 1408 0
"45" "56" 1505 1505 0
"45" "56" 1813 1829 16
"45" "56" 1952 1952 0
"45" "56" 1998 1998 0
"45" "56" 2053 2053 0
"45" "56" 2992 2992 0
"45" "56" 3037 3054 17
"45" "56" 3112 3112 0
"45" "56" 3114 3114 0
"45" "56" 3127 3127 0
"45" "56" 3246 3259 13
"45" "56" 3278 3292 14
"45" "56" 3320 3320 0
"45" "56" 3369 3369 0
"45" "56" 3598 3598 0
"45" "56" 3599 3599 0
"45" "56" 3625 3625 0
"45" "56" 3948 3948 0
"45" "56" 4000 4000 0
"45" "56" 4011 4011 0
"45" "56" 4091 4091 0
"45" "56" 4105 4105 0
"45" "56" 4305 4305 0
"45" "56" 4395 4395 0
"45" "56" 4498 4498 0
"45" "56" 4776 4776 0
"45" "56" 5103 5103 0
"45" "56" 5526 5526 0
"45" "56" 5767 5778 11
"45" "56" 5929 5929 0
"45" "56" 5938 5938 0
"45" "56" 6432 6448 16
"45" "56" 7779 7779 0
"45" "56" 8395 8395 0
"45" "56" 9206 9206 0
"45" "57" 1636 1636 0
"45" "57" 1690 1690 0
"45" "57" 1769 1769 0
"45" "57" 1897 1897 0
"45" "57" 2232 2232 0
"45" "57" 2758 2758 0
"45" "57" 2947 2947 0
"45" "57" 3145 3145 0
"45" "57" 3270 3327 57
"45" "57" 3336 3336 0
"45" "57" 3612 3612 0
"45" "57" 3680 3698 18
"45" "57" 3872 3872 0
"45" "57" 4019 4019 0
"45" "57" 4118 4118 0
"45" "57" 4428 4428 0
"45" "57" 4509 4509 0
"45" "57" 4533 4533 0
"45" "57" 4641 4641 0
"45" "57" 4744 4744 0
"45" "57" 5136 5136 0
"45" "57" 5148 5148 0
"45" "57" 5623 5623 0
"45" "57" 6104 6104 0
"45" "57" 6256 6256 0
"45" "57" 7455 7455 0
"45" "57" 7625 7639 14
"45" "57" 7716 7716 0
"45" "57" 7835 7835 0
"45" "57" 7893 7893 0
"45" "57" 7923 7923 0
"45" "57" 9337 9337 0
"45" "57" 9380 9380 0
"45" "57" 9428 9428 0
"45" "57" 9512 9512 0
"45" "58" 1577 1577 0
"45" "58" 1910 1910 0
"45" "58" 3441 3441 0
"45" "58" 3915 3915 0
"45" "58" 4173 4173 0
"45" "58" 4196 4196 0
"45" "58" 4230 4230 0
"45" "58" 4235 4235 0
"45" "58" 4271 4271 0
"45" "58" 5037 5037 0
"45" "58" 5047 5047 0
"45" "58" 5266 5266 0
"45" "58" 5333 5333 0
"45" "58" 5419 5419 0
"45" "58" 5632 5632 0
"45" "58" 5901 5901 0
"45" "58" 5929 5929 0
"45" "58" 5938 5938 0
"45" "58" 5973 5973 0
"45" "58" 6022 6022 0
"45" "58" 6462 6483 21
"45" "58" 6520 6541 21
"45" "58" 6660 6660 0
"45" "58" 6689 6689 0
"45" "58" 7067 7080 13
"45" "58" 7101 7101 0
"45" "58" 7148 7148 0
"45" "58" 7291 7291 0
"45" "58" 7309 7466 157
"45" "59" 1813 1813 0
"45" "59" 1831 1831 0
"45" "59" 1985 1985 0
"45" "59" 1994 1994 0
"45" "59" 2053 2053 0
"45" "59" 3400 3400 0
"45" "59" 3410 3410 0
"45" "59" 3538 3538 0
"45" "59" 3900 3900 0
"45" "59" 3948 3948 0
"45" "59" 4413 4413 0
"45" "59" 5277 5277 0
"45" "59" 5278 5278 0
"45" "59" 5391 5391 0
"45" "59" 5437 5437 0
"45" "59" 5747 5747 0
"45" "59" 5785 5785 0
"45" "59" 5929 5929 0
"45" "59" 5951 5951 0
"45" "59" 5986 6002 16
"45" "59" 6405 6405 0
"45" "59" 6445 6445 0
"45" "59" 7905 7909 4
"45" "59" 7966 7983 17
"45" "59" 8422 8422 0
"45" "59" 8498 8498 0
"45" "59" 8546 8546 0
"45" "59" 8586 8600 14
"45" "59" 8658 8658 0
"45" "59" 8902 8902 0
"45" "59" 9111 9121 10
"45" "59" 9197 9197 0
"45" "59" 9291 9306 15
"45" "59" 9579 9579 0
"45" "59" 9939 9939 0
"45" "60" 1281 1281 0
"45" "60" 1296 1296 0
"45" "60" 1488 1488 0
"45" "60" 1496 1496 0
"45" "60" 1807 1807 0
"45" "60" 1825 1825 0
"45" "60" 1995 1995 0
"45" "60" 2044 2044 0
"45" "60" 4123 4123 0
"45" "60" 4816 4816 0
"45" "60" 5082 5084 2
"45" "60" 5291 5291 0
"45" "60" 5785 5785 0
"45" "60" 5940 5940 0
"45" "60" 5953 5965 12
"45" "60" 7905 7909 4
"45" "60" 7952 7979 27
"45" "60" 8110 8110 0
"45" "60" 9109 9109 0
"45" "60" 9220 9220 0
"45" "60" 9266 9266 0
"45" "60" 9945 9945 0
"45" "61" 1818 1825 7
"45" "61" 1950 1950 0
"45" "61" 1985 1985 0
"45" "61" 2006 2006 0
"45" "61" 2092 2092 0
"45" "61" 3450 3450 0
"45" "61" 3552 3552 0
"45" "61" 3642 3660 18
"45" "61" 3726 3726 0
"45" "61" 3727 3727 0
"45" "61" 3871 3871 0
"45" "61" 3965 3965 0
"45" "61" 3996 3996 0
"45" "61" 4028 4031 3
"45" "61" 4091 4091 0
"45" "61" 4511 4511 0
"45" "61" 4823 4823 0
"45" "61" 4846 4846 0
"45" "61" 5449 5449 0
"45" "61" 5801 5801 0
"45" "61" 5944 5944 0
"45" "61" 6007 6007 0
"45" "61" 6018 6033 15
"45" "61" 6665 6683 18
"45" "61" 7103 7103 0
"45" "61" 7138 7138 0
"45" "61" 7427 7427 0
"45" "61" 7451 7451 0
"45" "61" 7479 7510 31
"45" "61" 7934 7954 20
"45" "61" 8511 8511 0
"45" "61" 8552 8552 0
"45" "61" 8642 8642 0
"45" "61" 9101 9101 0
"45" "61" 9254 9273 19
"45" "61" 9812 9832 20
"45" "61" 9869 9869 0
"45" "62" 1006 1006 0
"45" "62" 1096 1096 0
"45" "62" 1336 1376 40
"45" "62" 1571 1571 0
"45" "62" 1602 1626 24
"45" "62" 1650 1650 0
"45" "62" 1910 1910 0
"45" "62" 2927 2927 0
"45" "62" 2991 2991 0
"45" "62" 2996 2996 0
"45" "62" 3029 3050 21
"45" "62" 3276 3296 20
"45" "62" 3323 3355 32
"45" "62" 3581 3581 0
"45" "62" 3585 3585 0
"45" "62" 3632 3632 0
"45" "62" 3644 3657 13
"45" "62" 3702 3702 0
"45" "62" 3851 3851 0
"45" "62" 4013 4013 0
"45" "62" 4270 4287 17
"45" "62" 4314 4314 0
"45" "62" 4388 4388 0
"45" "62" 4480 4480 0
"45" "62" 5133 5133 0
"45" "62" 5221 5221 0
"45" "62" 5721 5721 0
"45" "62" 6075 6075 0
"45" "62" 6117 6117 0
"45" "62" 6139 6151 12
"45" "62" 6299 6299 0
"45" "62" 7829 7829 0
"45" "62" 8028 8030 2
"45" "62" 8361 8361 0
"45" "62" 8965 8965 0
"45" "62" 9074 9108 34
"45" "62" 9352 9352 0
"45" "62" 9387 9387 0
"45" "62" 9444 9444 0
"45" "62" 9485 9485 0
"45" "64" 1772 1772 0
"45" "69" 3792 3832 40
"45" "70" 1299 1299 0
"45" "70" 2123 2123 0
"45" "70" 3400 3400 0
"45" "70" 3884 3884 0
"45" "70" 5290 5306 16
"45" "70" 5466 5492 26
"45" "70" 5783 5783 0
"45" "70" 5889 5901 12
"45" "70" 5973 6007 34
"45" "70" 6405 6424 19
"45" "70" 8030 8030 0
"45" "81" 3632 3632 0
"45" "85" 1200 1200 0
"45" "85" 4143 4143 0
"45" "85" 4219 4219 0
"45" "85" 4431 4431 0
"45" "85" 4823 4823 0
"45" "85" 5233 5233 0
"45" "85" 5290 5290 0
"45" "85" 5318 5318 0
"45" "88" 947 949 2
"45" "88" 3469 3469 0
"45" "88" 5233 5233 0
"45" "88" 5306 5306 0
"45" "88" 5492 5505 13
"45" "88" 5768 5768 0
"45" "88" 5953 5953 0
"45" "88" 6390 6390 0
"45" "88" 6585 6585 0
"45" "88" 7065 7065 0
"45" "88" 8386 8509 123
"45" "89" 1746 1746 0
"45" "90" 949 949 0
"45" "90" 981 981 0
"45" "90" 996 996 0
"45" "90" 1024 1024 0
"45" "90" 1746 1746 0
"45" "90" 2170 2188 18
"45" "90" 2212 2212 0
"45" "90" 2238 2283 45
"45" "90" 2304 2319 15
"45" "90" 2346 2363 17
"45" "90" 2405 2405 0
"45" "90" 2456 2456 0
"45" "90" 2494 2494 0
"45" "90" 2522 2522 0
"45" "90" 2553 2553 0
"45" "90" 2700 2719 19
"45" "90" 2768 2779 11
"45" "90" 2831 2884 53
"45" "90" 2915 2915 0
"45" "90" 2977 2977 0
"45" "90" 3034 3034 0
"45" "90" 3052 3052 0
"45" "90" 3163 3163 0
"45" "90" 3632 3632 0
"45" "90" 3821 3821 0
"45" "90" 3932 3935 3
"45" "90" 3967 3967 0
"45" "90" 4287 4287 0
"45" "90" 4378 4378 0
"45" "90" 4646 4646 0
"45" "90" 5150 5153 3
"45" "90" 5579 5592 13
"45" "90" 5627 5627 0
"45" "90" 5651 5677 26
"45" "90" 6314 6314 0
"45" "90" 6372 6372 0
"45" "90" 6462 6462 0
"45" "90" 8264 8264 0
"45" "94" 1488 1488 0
"45" "95" 539 539 0
"45" "95" 639 653 14
"45" "95" 720 720 0
"45" "95" 749 761 12
"45" "95" 815 855 40
"45" "95" 1243 1243 0
"45" "95" 1281 1281 0
"45" "95" 1352 1367 15
"45" "95" 1408 1408 0
"45" "95" 1825 1841 16
"45" "95" 1930 1930 0
"45" "95" 1972 2001 29
"45" "95" 2053 2053 0
"45" "95" 3450 3488 38
"45" "95" 4128 4128 0
"45" "95" 4235 4255 20
"45" "95" 4413 4413 0
"45" "95" 4807 4807 0
"45" "95" 4900 4900 0
"45" "95" 5016 5016 0
"45" "95" 5052 5082 30
"45" "95" 5245 5245 0
"45" "95" 5277 5290 13
"45" "95" 5318 5318 0
"45" "95" 5449 5449 0
"45" "95" 5901 5901 0
"45" "95" 5973 5973 0
"45" "95" 6007 6007 0
"45" "95" 6462 6475 13
"45" "95" 6502 6502 0
"45" "95" 6571 6571 0
"45" "98" 2751 2751 0
"45" "102" 3336 3336 0
"45" "104" 2627 2627 0
"45" "108" 4219 4219 0
"45" "108" 4854 4854 0
"45" "108" 4931 4931 0
"45" "112" 3538 3538 0
"45" "114" 1200 1200 0
"45" "114" 3243 3243 0
"45" "114" 3417 3417 0
"45" "115" 1231 1243 12
"45" "115" 1270 1270 0
"45" "115" 1367 1379 12
"45" "115" 1654 1654 0
"45" "115" 1785 1785 0
"45" "115" 1881 1896 15
"45" "115" 3036 3036 0
"45" "115" 4795 4795 0
"45" "116" 1393 1393 0
"45" "116" 1697 1697 0
"45" "120" 928 928 0
"45" "120" 1024 1024 0
"45" "120" 1438 1438 0
"45" "120" 1758 1758 0
"45" "120" 2123 2123 0
"45" "120" 2964 2964 0
"45" "120" 3867 3867 0
"45" "120" 3896 3896 0
"45" "120" 4186 4186 0
"45" "120" 4255 4270 15
"45" "120" 4349 4349 0
"45" "120" 5732 5732 0
"45" "120" 7065 7065 0
"45" "120" 8148 8148 0
"45" "120" 9245 9245 0
"45" "120" 10081 10081 0
"45" "121" 673 690 17
"45" "121" 720 720 0
"45" "121" 1117 1117 0
"45" "121" 1231 1231 0
"45" "121" 1299 1320 21
"45" "121" 8635 8635 0
"45" "121" 9599 9599 0
"45" "124" 4431 4431 0
"45" "127" 3185 3185 0
"45" "134" 5521 5521 0
"45" "139" 3181 3185 4
"45" "140" 5430 5430 0
"45" "144" 1243 1243 0
"45" "144" 3935 3948 13
"45" "144" 3967 3967 0
"45" "144" 4287 4288 1
"45" "144" 4290 4290 0
"45" "144" 4333 4334 1
"45" "144" 4744 4744 0
"45" "144" 5732 5732 0
"45" "144" 6339 6339 0
"45" "144" 8997 8997 0
"45" "149" 8635 8635 0
"45" "150" 1601 1601 0
"45" "150" 1606 1606 0
"45" "150" 1868 1868 0
"45" "150" 1910 1910 0
"45" "151" 622 622 0
"45" "151" 884 896 12
"45" "151" 1214 1214 0
"45" "151" 1972 1972 0
"45" "151" 5735 5747 12
"45" "151" 8997 8997 0
"45" "153" 1243 1243 0
"45" "153" 1352 1352 0
"45" "153" 1379 1379 0
"45" "153" 3008 3008 0
"45" "153" 3082 3082 0
"45" "153" 3246 3246 0
"45" "153" 3867 3867 0
"45" "153" 4995 4995 0
"45" "155" 3984 3984 0
"45" "156" 843 843 0
"45" "159" 622 639 17
"45" "159" 1138 1138 0
"45" "159" 1367 1379 12
"45" "159" 1423 1423 0
"45" "159" 1544 1544 0
"45" "161" 3488 3488 0
"45" "162" 1636 1636 0
"45" "164" 5394 5394 0
"45" "165" 1666 1678 12
"45" "171" 5889 5889 0
"45" "173" 4016 4016 0
"45" "179" 8264 8264 0
"45" "180" 3306 3306 0
"45" "182" 1678 1678 0
"45" "187" 5871 5871 0
"45" "190" 1604 1606 2
"45" "190" 1636 1666 30
"45" "198" 3770 3770 0
"45" "209" 3792 3792 0
"45" "215" 8759 8759 0
"45" "218" 1590 1590 0
"45" "221" 1678 1678 0
"45" "223" 3740 3740 0
"45" "230" 1257 1257 0
"45" "235" 9599 9599 0
"45" "237" 4073 4091 18
"45" "239" 4321 4321 0
"45" "248" 1458 1458 0
"45" "251" 3740 3740 0
"45" "259" 3555 3570 15
"45" "259" 3599 3631 32
"45" "267" 1825 1825 0
"45" "275" 2092 2092 0
"45" "282" 3821 3832 11
"45" "285" 3320 3320 0
"45" "287" 1896 1898 2
"45" "288" 1270 1270 0
"45" "289" 2611 2611 0
"45" "292" 1423 1438 15
"45" "293" 2792 2792 0
"45" "294" 4690 4690 0
"45" "294" 4900 4912 12
"45" "294" 5219 5233 14
"45" "294" 5334 5334 0
"45" "294" 5505 5505 0
"45" "294" 5917 5917 0
"45" "294" 9844 9844 0
"45" "300" 5841 5841 0
"45" "306" 639 639 0
"45" "306" 855 855 0
"45" "306" 1200 1200 0
"45" "306" 1299 1299 0
"45" "306" 1438 1458 20
"45" "306" 1505 1505 0
"45" "306" 4413 4413 0
"45" "306" 5136 5136 0
"45" "306" 5192 5192 0
"45" "306" 6949 7065 116
"45" "306" 7309 7309 0
"45" "309" 4912 4912 0
"45" "311" 2199 2199 0
"45" "311" 2319 2319 0
"45" "311" 2346 2346 0
"45" "311" 2405 2405 0
"45" "311" 2423 2423 0
"45" "311" 2507 2507 0
"45" "311" 2524 2524 0
"45" "311" 2928 2928 0
"45" "311" 2947 2947 0
"45" "311" 3270 3306 36
"45" "311" 3351 3351 0
"45" "311" 3585 3585 0
"45" "311" 3679 3691 12
"45" "311" 3965 3965 0
"45" "311" 4305 4305 0
"45" "311" 4349 4349 0
"45" "311" 4362 4362 0
"45" "311" 4603 4603 0
"45" "311" 4634 4634 0
"45" "311" 4744 4744 0
"45" "311" 5122 5122 0
"45" "311" 6325 6325 0
"45" "318" 2456 2456 0
"45" "318" 2947 2947 0
"45" "318" 3052 3052 0
"45" "318" 3259 3259 0
"45" "318" 3369 3369 0
"45" "318" 3986 3986 0
"45" "318" 4108 4108 0
"45" "318" 4270 4270 0
"45" "318" 4362 4362 0
"45" "318" 4485 4500 15
"45" "318" 5122 5122 0
"45" "318" 6071 6104 33
"45" "318" 6325 6325 0
"45" "318" 9482 9482 0
"45" "318" 9721 9721 0
"45" "319" 509 509 0
"45" "326" 4520 4520 0
"45" "329" 2319 2319 0
"45" "337" 434 434 0
"45" "337" 473 509 36
"45" "337" 639 653 14
"45" "337" 884 896 12
"45" "337" 1785 1785 0
"45" "337" 1852 1852 0
"45" "337" 1910 1910 0
"45" "337" 2020 2020 0
"45" "337" 2494 2494 0
"45" "337" 2522 2522 0
"45" "337" 2537 2537 0
"45" "337" 3450 3452 2
"45" "337" 3488 3488 0
"45" "337" 3986 3986 0
"45" "337" 4143 4186 43
"45" "337" 4219 4219 0
"45" "337" 4468 4468 0
"45" "337" 4778 4795 17
"45" "337" 4931 4931 0
"45" "337" 5521 5521 0
"45" "337" 5537 5537 0
"45" "337" 5768 5768 0
"45" "337" 5940 5940 0
"45" "337" 6069 6071 2
"45" "337" 6117 6117 0
"45" "337" 8386 8509 123
"45" "338" 1158 1158 0
"45" "338" 1951 1985 34
"45" "338" 2123 2123 0
"45" "338" 3417 3417 0
"45" "338" 3555 3570 15
"45" "338" 3679 3679 0
"45" "338" 4000 4000 0
"45" "338" 4395 4395 0
"45" "338" 4452 4485 33
"45" "338" 4763 4763 0
"45" "338" 5259 5259 0
"45" "338" 5349 5411 62
"45" "341" 3726 3726 0
"45" "343" 1336 1336 0
"45" "344" 1852 1852 0
"45" "345" 945 945 0
"45" "345" 963 996 33
"45" "345" 1571 1571 0
"45" "345" 1601 1601 0
"45" "345" 1746 1746 0
"45" "345" 2156 2156 0
"45" "345" 2170 2170 0
"45" "345" 2238 2238 0
"45" "345" 2265 2265 0
"45" "345" 2304 2304 0
"45" "345" 2331 2331 0
"45" "345" 2363 2363 0
"45" "345" 2423 2423 0
"45" "345" 2456 2456 0
"45" "345" 2537 2537 0
"45" "345" 2751 2751 0
"45" "345" 2928 2943 15
"45" "345" 3008 3010 2
"45" "345" 3099 3099 0
"45" "345" 3181 3181 0
"45" "345" 3225 3225 0
"45" "345" 3259 3270 11
"45" "345" 3306 3306 0
"45" "345" 3351 3369 18
"45" "345" 3629 3629 0
"45" "345" 3740 3740 0
"45" "345" 4288 4288 0
"45" "345" 4290 4290 0
"45" "345" 4334 4334 0
"45" "345" 4362 4362 0
"45" "345" 4575 4623 48
"45" "345" 4711 4723 12
"45" "345" 5102 5102 0
"45" "345" 5122 5122 0
"45" "345" 5136 5150 14
"45" "345" 5155 5155 0
"45" "345" 5192 5192 0
"45" "345" 5537 5579 42
"45" "345" 5596 5596 0
"45" "345" 5627 5627 0
"45" "345" 5718 5721 3
"45" "345" 6039 6058 19
"45" "345" 6145 6183 38
"45" "345" 6224 6282 58
"45" "345" 6314 6314 0
"45" "345" 7669 7669 0
"45" "345" 8881 8881 0
"45" "345" 9362 9362 0
"45" "346" 2391 2405 14
"45" "349" 1841 1841 0
"45" "357" 1731 1731 0
"45" "357" 1772 1785 13
"45" "358" 3383 3400 17
"45" "358" 3450 3450 0
"45" "360" 2904 2904 0
"45" "360" 2928 2928 0
"45" "360" 2944 2944 0
"45" "360" 3039 3039 0
"45" "360" 3080 3099 19
"45" "360" 3130 3130 0
"45" "360" 3150 3150 0
"45" "363" 911 911 0
"45" "363" 996 996 0
"45" "363" 1101 1101 0
"45" "363" 1555 1571 16
"45" "363" 1785 1785 0
"45" "363" 1868 1881 13
"45" "364" 5155 5155 0
"45" "364" 5245 5245 0
"45" "365" 2032 2092 60
"45" "367" 2792 2792 0
"45" "370" 520 520 0
"45" "372" 4073 4073 0
"45" "375" 573 603 30
"45" "375" 896 896 0
"45" "375" 1158 1158 0
"45" "375" 1200 1200 0
"45" "375" 1800 1813 13
"45" "375" 1841 1868 27
"45" "375" 1896 1896 0
"45" "375" 2092 2092 0
"45" "375" 2123 2123 0
"45" "375" 3450 3450 0
"45" "375" 3488 3488 0
"45" "375" 3517 3517 0
"45" "375" 3967 3967 0
"45" "375" 4413 4413 0
"45" "375" 5233 5233 0
"45" "375" 5623 5626 3
"45" "375" 6355 6355 0
"45" "375" 6375 6375 0
"45" "375" 8997 8997 0
"45" "375" 9245 9245 0
"45" "377" 911 911 0
"45" "377" 1101 1101 0
"45" "377" 1881 1881 0
"45" "377" 1898 1898 0
"45" "377" 2156 2168 12
"45" "377" 2238 2238 0
"45" "377" 2301 2301 0
"45" "377" 2494 2507 13
"45" "377" 2733 2733 0
"45" "377" 2944 2944 0
"45" "377" 2964 2977 13
"45" "377" 3008 3008 0
"45" "377" 3036 3052 16
"45" "377" 3080 3080 0
"45" "377" 3083 3099 16
"45" "377" 3383 3383 0
"45" "377" 3599 3629 30
"45" "377" 3632 3647 15
"45" "377" 4108 4108 0
"45" "377" 5206 5206 0
"45" "377" 5521 5521 0
"45" "377" 5735 5735 0
"45" "377" 5953 5953 0
"45" "377" 6372 6372 0
"45" "377" 6582 6582 0
"45" "377" 6831 6831 0
"45" "389" 3832 3832 0
"45" "392" 981 981 0
"45" "396" 981 996 15
"45" "396" 1523 1523 0
"45" "396" 1544 1555 11
"45" "396" 1604 1604 0
"45" "396" 1682 1682 0
"45" "396" 1746 1746 0
"45" "396" 2444 2444 0
"45" "396" 2476 2476 0
"45" "396" 2928 2928 0
"45" "396" 2944 2947 3
"45" "396" 3006 3006 0
"45" "396" 3288 3288 0
"45" "396" 3351 3351 0
"45" "396" 3664 3664 0
"45" "396" 3691 3691 0
"45" "396" 3965 3965 0
"45" "396" 3986 3986 0
"45" "396" 4349 4349 0
"45" "396" 4378 4378 0
"45" "396" 5535 5579 44
"45" "396" 5596 5596 0
"45" "396" 5627 5627 0
"45" "396" 5707 5721 14
"45" "396" 6039 6039 0
"45" "396" 6163 6183 20
"45" "396" 6262 6262 0
"45" "396" 7427 7427 0
"45" "396" 9482 9482 0
"45" "401" 979 979 0
"45" "401" 1101 1101 0
"45" "401" 2212 2212 0
"45" "401" 3246 3246 0
"45" "401" 3383 3383 0
"45" "401" 3914 3914 0
"45" "401" 4255 4255 0
"45" "401" 4413 4413 0
"45" "401" 4795 4807 12
"45" "401" 6339 6339 0
"45" "401" 6831 6949 118
"45" "401" 7185 7185 0
"45" "407" 884 884 0
"45" "408" 8997 8997 0
"45" "409" 473 473 0
"45" "410" 7309 7309 0
"45" "410" 8881 8881 0
"45" "410" 9721 9721 0
"45" "421" 5677 5677 0
"45" "426" 8997 8997 0
"45" "427" 1320 1320 0
"45" "427" 1438 1458 20
"45" "427" 1785 1785 0
"45" "427" 2032 2032 0
"45" "427" 3450 3488 38
"45" "427" 4520 4520 0
"45" "427" 5505 5505 0
"45" "428" 1898 1951 53
"45" "429" 5466 5466 0
"45" "433" 1825 1825 0
"45" "433" 1985 1985 0
"45" "433" 2053 2053 0
"45" "433" 3436 3436 0
"45" "433" 3517 3517 0
"45" "433" 3896 3896 0
"45" "433" 4128 4128 0
"45" "433" 4255 4255 0
"45" "433" 4942 5016 74
"45" "433" 5067 5082 15
"45" "433" 5732 5732 0
"45" "433" 6314 6325 11
"45" "433" 9721 9721 0
"45" "434" 9121 9121 0
"45" "435" 6706 6706 0
"45" "436" 2456 2476 20
"45" "436" 3400 3400 0
"45" "436" 3914 3914 0
"45" "436" 4128 4128 0
"45" "436" 4842 4842 0
"45" "436" 5084 5084 0
"45" "436" 5478 5478 0
"45" "436" 5940 5953 13
"45" "436" 6390 6390 0
"45" "436" 7065 7065 0
"45" "436" 9721 9721 0
"45" "437" 434 434 0
"45" "437" 896 896 0
"45" "437" 2032 2032 0
"45" "437" 2156 2170 14
"45" "437" 2199 2199 0
"45" "437" 2253 2253 0
"45" "437" 2283 2283 0
"45" "437" 2476 2476 0
"45" "437" 2943 2943 0
"45" "437" 2947 2947 0
"45" "437" 2977 2977 0
"45" "437" 3038 3038 0
"45" "437" 3052 3052 0
"45" "437" 3068 3068 0
"45" "437" 3099 3099 0
"45" "437" 3629 3629 0
"45" "437" 3932 3932 0
"45" "437" 4562 4562 0
"45" "437" 4744 4763 19
"45" "437" 4795 4823 28
"45" "437" 5153 5153 0
"45" "437" 5290 5290 0
"45" "437" 5579 5592 13
"45" "437" 5623 5623 0
"45" "437" 5627 5627 0
"45" "437" 5747 5747 0
"45" "437" 6339 6339 0
"45" "437" 7544 7544 0
"45" "439" 1785 1785 0
"45" "439" 1841 1868 27
"45" "439" 1910 1910 0
"45" "439" 3867 3867 0
"45" "439" 4795 4795 0
"45" "439" 5219 5219 0
"45" "439" 6339 6339 0
"45" "446" 3932 3932 0
"45" "451" 473 493 20
"45" "451" 3469 3469 0
"45" "459" 6949 6949 0
"45" "459" 7427 7427 0
"45" "460" 2915 2915 0
"45" "460" 2947 2947 0
"45" "460" 3006 3008 2
"45" "460" 3036 3038 2
"45" "460" 3068 3080 12
"45" "460" 3099 3099 0
"45" "460" 3146 3150 4
"45" "460" 3225 3225 0
"45" "460" 3270 3270 0
"45" "460" 3320 3320 0
"45" "460" 3351 3351 0
"45" "460" 3555 3555 0
"45" "460" 3612 3631 19
"45" "460" 3691 3691 0
"45" "460" 3740 3740 0
"45" "460" 3832 3832 0
"45" "460" 3914 3932 18
"45" "460" 4091 4091 0
"45" "460" 4289 4289 0
"45" "460" 4334 4334 0
"45" "460" 4763 4763 0
"45" "460" 5067 5084 17
"45" "460" 5106 5106 0
"45" "460" 5136 5136 0
"45" "460" 5153 5155 2
"45" "460" 5626 5626 0
"45" "460" 5818 5889 71
"45" "460" 5973 5973 0
"45" "460" 6039 6087 48
"45" "460" 6207 6207 0
"45" "460" 6424 6424 0
"45" "460" 6462 6518 56
"45" "460" 7669 7669 0
"45" "460" 7905 7909 4
"45" "460" 8759 8759 0
"45" "460" 9245 9245 0
"45" "461" 9362 9362 0
"45" "463" 1555 1555 0
"45" "463" 1769 1769 0
"45" "463" 1881 1898 17
"45" "463" 2444 2444 0
"45" "463" 2524 2524 0
"45" "463" 3400 3400 0
"45" "463" 3538 3538 0
"45" "463" 3914 3914 0
"45" "463" 4161 4173 12
"45" "463" 4207 4207 0
"45" "463" 4238 4255 17
"45" "463" 4362 4362 0
"45" "463" 4452 4452 0
"45" "463" 4520 4544 24
"45" "463" 5104 5104 0
"45" "463" 5206 5206 0
"45" "463" 5732 5732 0
"45" "463" 6405 6424 19
"45" "467" 1013 1013 0
"45" "467" 1045 1045 0
"45" "467" 1101 1117 16
"45" "467" 1173 1173 0
"45" "469" 2301 2304 3
"45" "471" 9245 9245 0
"45" "472" 911 911 0
"45" "472" 945 945 0
"45" "472" 981 981 0
"45" "472" 1544 1555 11
"45" "472" 1604 1604 0
"45" "472" 1758 1769 11
"45" "472" 1898 1898 0
"45" "472" 3082 3082 0
"45" "472" 3112 3130 18
"45" "472" 3259 3259 0
