"a" "b" "duracao"
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "47" 13
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "47" 13
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "47" 13
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "47" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 0
"1" "48" 30
"1" "48" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 13
"1" "49" 12
"1" "49" 28
"1" "49" 39
"1" "49" 6
"1" "49" 0
"1" "49" 5
"1" "49" 0
"1" "49" 0
"1" "49" 0
"1" "49" 15
"1" "49" 0
"1" "49" 15
"1" "49" 0
"1" "49" 0
"1" "50" 0
"1" "50" 30
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 1
"1" "50" 0
"1" "50" 20
"1" "50" 0
"1" "50" 26
"1" "50" 0
"1" "50" 0
"1" "50" 0
"1" "50" 11
"1" "50" 47
"1" "50" 23
"1" "50" 0
"1" "50" 3
"1" "50" 0
"1" "50" 0
"1" "50" 15
"1" "50" 0
"1" "50" 0
"1" "51" 5
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 12
"1" "51" 2
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 9
"1" "51" 0
"1" "51" 2
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 18
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 0
"1" "51" 12
"1" "51" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 18
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 20
"1" "52" 11
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 12
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 0
"1" "52" 17
"1" "52" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 12
"1" "53" 31
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 0
"1" "53" 11
"1" "53" 0
"1" "53" 0
"1" "54" 0
"1" "54" 14
"1" "54" 0
"1" "54" 0
"1" "54" 1
"1" "54" 66
"1" "54" 0
"1" "54" 21
"1" "54" 0
"1" "54" 16
"1" "54" 0
"1" "54" 38
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 12
"1" "54" 2
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 9
"1" "54" 14
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 14
"1" "54" 20
"1" "54" 0
"1" "54" 0
"1" "54" 39
"1" "54" 4
"1" "54" 30
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 15
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 11
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 12
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "54" 0
"1" "55" 0
"1" "55" 11
"1" "55" 0
"1" "55" 13
"1" "55" 0
"1" "55" 0
"1" "55" 16
"1" "55" 0
"1" "55" 0
"1" "55" 47
"1" "55" 5
"1" "55" 0
"1" "55" 0
"1" "55" 12
"1" "55" 0
"1" "55" 0
"1" "55" 11
"1" "55" 26
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 22
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 21
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 4
"1" "55" 0
"1" "55" 15
"1" "55" 0
"1" "55" 0
"1" "55" 7
"1" "55" 52
"1" "55" 0
"1" "55" 0
"1" "55" 23
"1" "55" 15
"1" "55" 0
"1" "55" 12
"1" "55" 0
"1" "55" 0
"1" "55" 3
"1" "55" 0
"1" "55" 16
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 73
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "55" 0
"1" "56" 11
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 14
"1" "56" 0
"1" "56" 13
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 0
"1" "56" 15
"1" "56" 0
"1" "56" 17
"1" "56" 0
"1" "56" 0
"1" "56" 24
"1" "56" 0
"1" "56" 0
"1" "56" 2
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 18
"1" "57" 17
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "57" 0
"1" "58" 21
"1" "58" 0
"1" "58" 16
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 17
"1" "58" 20
"1" "58" 0
"1" "58" 0
"1" "58" 15
"1" "58" 24
"1" "58" 0
"1" "58" 0
"1" "58" 1
"1" "58" 0
"1" "58" 16
"1" "58" 0
"1" "58" 4
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 15
"1" "58" 0
"1" "58" 0
"1" "58" 16
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 22
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 40
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 0
"1" "58" 2
"1" "58" 0
"1" "58" 15
"1" "58" 0
"1" "58" 0
"1" "58" 15
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 15
"1" "59" 12
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 13
"1" "59" 28
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 53
"1" "59" 0
"1" "59" 13
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 0
"1" "59" 38
"1" "59" 0
"1" "59" 83
"1" "59" 59
"1" "59" 0
"1" "59" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 18
"1" "60" 0
"1" "60" 0
"1" "60" 17
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 0
"1" "60" 16
"1" "60" 0
"1" "60" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 3
"1" "61" 8
"1" "61" 0
"1" "61" 13
"1" "61" 0
"1" "61" 28
"1" "61" 0
"1" "61" 0
"1" "61" 12
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 21
"1" "61" 0
"1" "61" 0
"1" "61" 34
"1" "61" 16
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 21
"1" "61" 0
"1" "61" 14
"1" "61" 0
"1" "61" 19
"1" "61" 0
"1" "61" 20
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "61" 0
"1" "62" 0
"1" "62" 0
"1" "62" 21
"1" "62" 16
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "62" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 20
"1" "70" 0
"1" "70" 46
"1" "70" 0
"1" "70" 19
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 13
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 338
"1" "70" 11
"1" "70" 0
"1" "70" 23
"1" "70" 13
"1" "70" 40
"1" "70" 45
"1" "70" 16
"1" "70" 49
"1" "70" 0
"1" "70" 0
"1" "70" 99
"1" "70" 29
"1" "70" 30
"1" "70" 13
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 63
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 18
"1" "70" 0
"1" "70" 44
"1" "70" 88
"1" "70" 0
"1" "70" 0
"1" "70" 0
"1" "70" 28
"1" "70" 11
"1" "70" 0
"1" "73" 0
"1" "73" 0
"1" "73" 0
"1" "73" 62
"1" "81" 0
"1" "85" 17
"1" "85" 0
"1" "85" 0
"1" "85" 26
"1" "85" 17
"1" "85" 46
"1" "85" 0
"1" "85" 20
"1" "85" 0
"1" "85" 0
"1" "85" 0
"1" "85" 21
"1" "85" 20
"1" "85" 35
"1" "85" 12
"1" "85" 0
"1" "85" 0
"1" "85" 18
"1" "85" 68
"1" "85" 31
"1" "85" 0
"1" "85" 18
"1" "85" 0
"1" "88" 0
"1" "88" 0
"1" "88" 13
"1" "88" 68
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 27
"1" "88" 52
"1" "88" 0
"1" "88" 0
"1" "88" 32
"1" "88" 0
"1" "88" 0
"1" "88" 13
"1" "88" 0
"1" "88" 41
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "88" 0
"1" "90" 0
"1" "90" 0
"1" "90" 0
"1" "90" 0
"1" "91" 0
"1" "95" 14
"1" "95" 0
"1" "95" 0
"1" "95" 20
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 12
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 11
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 40
"1" "95" 19
"1" "95" 0
"1" "95" 0
"1" "95" 12
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 20
"1" "95" 78
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 0
"1" "95" 115
"1" "95" 33
"1" "95" 19
"1" "95" 0
"1" "95" 36
"1" "95" 0
"1" "95" 0
"1" "95" 38
"1" "95" 17
"1" "95" 0
"1" "95" 84
"1" "95" 0
"1" "98" 0
"1" "100" 0
"1" "104" 18
"1" "105" 0
"1" "108" 0
"1" "108" 0
"1" "108" 13
"1" "108" 0
"1" "108" 0
"1" "108" 0
"1" "108" 2
"1" "108" 0
"1" "108" 0
"1" "108" 2
"1" "113" 0
"1" "114" 0
"1" "114" 16
"1" "114" 0
"1" "114" 0
"1" "115" 0
"1" "115" 11
"1" "115" 0
"1" "115" 0
"1" "115" 0
"1" "119" 17
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 120
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 34
"1" "120" 0
"1" "120" 0
"1" "120" 13
"1" "120" 0
"1" "120" 0
"1" "120" 41
"1" "120" 0
"1" "120" 30
"1" "120" 0
"1" "120" 0
"1" "120" 0
"1" "120" 47
"1" "120" 15
"1" "121" 11
"1" "121" 55
"1" "121" 0
"1" "121" 0
"1" "121" 0
"1" "121" 27
"1" "121" 0
"1" "121" 0
"1" "121" 13
"1" "121" 0
"1" "121" 43
"1" "121" 0
"1" "121" 0
"1" "121" 0
"1" "121" 0
"1" "121" 0
"1" "121" 0
"1" "121" 12
"1" "129" 0
"1" "136" 0
"1" "139" 0
"1" "140" 0
"1" "144" 0
"1" "144" 0
"1" "144" 0
"1" "144" 0
"1" "144" 0
"1" "149" 19
"1" "150" 0
"1" "150" 0
"1" "150" 0
"1" "150" 0
"1" "150" 34
"1" "151" 0
"1" "151" 80
"1" "151" 19
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 0
"1" "151" 16
"1" "151" 0
"1" "151" 0
"1" "151" 18
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "153" 0
"1" "156" 0
"1" "157" 0
"1" "157" 38
"1" "159" 0
"1" "159" 0
"1" "159" 0
"1" "165" 0
"1" "169" 0
"1" "176" 0
"1" "180" 0
"1" "182" 11
"1" "188" 0
"1" "190" 0
"1" "192" 0
"1" "215" 0
"1" "216" 0
"1" "219" 0
"1" "226" 0
"1" "230" 0
"1" "244" 0
"1" "248" 0
"1" "262" 0
"1" "267" 0
"1" "272" 3
"1" "277" 0
"1" "284" 0
"1" "285" 0
"1" "286" 0
"1" "287" 0
"1" "287" 0
"1" "293" 15
"1" "294" 0
"1" "294" 34
"1" "294" 13
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "294" 0
"1" "295" 0
"1" "297" 0
"1" "297" 0
"1" "300" 0
"1" "301" 0
"1" "302" 0
"1" "306" 20
"1" "306" 13
"1" "306" 0
"1" "306" 11
"1" "306" 23
"1" "306" 0
"1" "306" 30
"1" "306" 0
"1" "306" 12
"1" "306" 0
"1" "306" 0
"1" "306" 16
"1" "306" 0
"1" "306" 49
"1" "306" 11
"1" "306" 0
"1" "306" 12
"1" "306" 29
"1" "306" 0
"1" "306" 0
"1" "306" 0
"1" "306" 0
"1" "306" 115
"1" "306" 0
"1" "306" 0
"1" "306" 0
"1" "306" 0
"1" "306" 27
"1" "306" 16
"1" "306" 0
"1" "306" 16
"1" "306" 33
"1" "311" 1
"1" "311" 0
"1" "311" 0
"1" "311" 0
"1" "311" 0
"1" "311" 2
"1" "318" 44
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "318" 0
"1" "320" 0
"1" "337" 0
"1" "337" 15
"1" "337" 0
"1" "337" 89
"1" "337" 61
"1" "337" 18
"1" "337" 0
"1" "337" 0
"1" "337" 0
"1" "337" 44
"1" "337" 0
"1" "337" 0
"1" "337" 18
"1" "337" 21
"1" "337" 71
"1" "337" 36
"1" "337" 0
"1" "337" 0
"1" "337" 53
"1" "337" 0
"1" "337" 0
"1" "337" 0
"1" "337" 15
"1" "337" 46
"1" "337" 0
"1" "337" 69
"1" "337" 55
"1" "338" 19
"1" "338" 0
"1" "338" 0
"1" "338" 17
"1" "338" 0
"1" "338" 41
"1" "338" 71
"1" "338" 0
"1" "338" 0
"1" "338" 55
"1" "338" 0
"1" "338" 36
"1" "338" 18
"1" "338" 0
"1" "338" 0
"1" "338" 58
"1" "338" 0
"1" "338" 0
"1" "338" 16
"1" "338" 0
"1" "343" 0
"1" "344" 0
"1" "345" 2
"1" "345" 0
"1" "345" 0
"1" "345" 0
"1" "345" 21
"1" "345" 34
"1" "345" 0
"1" "345" 0
"1" "345" 0
"1" "345" 236
"1" "347" 0
"1" "348" 0
"1" "349" 16
"1" "351" 0
"1" "353" 0
"1" "358" 0
"1" "359" 0
"1" "362" 0
"1" "363" 0
"1" "363" 13
"1" "363" 27
"1" "363" 13
"1" "363" 83
"1" "363" 3
"1" "363" 0
"1" "363" 103
"1" "363" 0
"1" "373" 0
"1" "375" 0
"1" "375" 27
"1" "375" 0
"1" "375" 14
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 16
"1" "375" 39
"1" "375" 0
"1" "375" 44
"1" "375" 0
"1" "375" 0
"1" "375" 2
"1" "375" 0
"1" "375" 13
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 18
"1" "375" 0
"1" "375" 0
"1" "375" 47
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 12
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 15
"1" "375" 0
"1" "375" 0
"1" "375" 0
"1" "375" 12
"1" "375" 0
"1" "375" 29
"1" "377" 16
"1" "377" 0
"1" "377" 30
"1" "377" 0
"1" "377" 16
"1" "377" 84
"1" "377" 0
"1" "377" 0
"1" "377" 0
"1" "377" 0
"1" "377" 118
"1" "377" 48
"1" "377" 0
"1" "377" 0
"1" "377" 0
"1" "377" 0
"1" "377" 16
"1" "377" 0
"1" "377" 14
"1" "377" 15
"1" "377" 0
"1" "378" 0
"1" "379" 0
"1" "396" 18
"1" "396" 0
"1" "396" 15
"1" "396" 0
"1" "396" 0
"1" "401" 81
"1" "401" 0
"1" "401" 13
"1" "401" 38
"1" "401" 179
"1" "401" 0
"1" "401" 29
"1" "401" 0
"1" "401" 15
"1" "401" 0
"1" "401" 0
"1" "407" 0
"1" "408" 13
"1" "408" 0
"1" "408" 0
"1" "410" 18
"1" "410" 0
"1" "410" 27
"1" "410" 0
"1" "410" 0
"1" "410" 11
"1" "410" 0
"1" "410" 19
"1" "410" 34
"1" "410" 0
"1" "412" 0
"1" "412" 47
"1" "412" 0
"1" "414" 0
"1" "415" 0
"1" "426" 0
"1" "427" 14
"1" "427" 12
"1" "427" 96
"1" "427" 33
"1" "427" 0
"1" "427" 18
"1" "427" 18
"1" "427" 57
"1" "427" 0
"1" "427" 0
"1" "427" 14
"1" "427" 0
"1" "427" 0
"1" "427" 0
"1" "427" 0
"1" "427" 18
"1" "427" 0
"1" "427" 0
"1" "427" 0
"1" "427" 0
"1" "427" 12
"1" "427" 3
"1" "433" 0
"1" "433" 35
"1" "433" 3
"1" "433" 18
"1" "433" 18
"1" "433" 51
"1" "433" 17
"1" "433" 0
"1" "433" 0
"1" "433" 0
"1" "435" 0
"1" "435" 0
"1" "435" 0
"1" "435" 66
"1" "435" 0
"1" "435" 37
"1" "435" 0
"1" "436" 0
"1" "436" 0
"1" "436" 0
"1" "436" 40
"1" "436" 0
"1" "436" 18
"1" "436" 0
"1" "436" 16
"1" "436" 31
"1" "436" 0
"1" "436" 0
"1" "436" 0
"1" "436" 29
"1" "436" 0
"1" "436" 0
"1" "436" 12
"1" "436" 0
"1" "436" 0
"1" "436" 0
"1" "436" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 0
"1" "437" 15
"1" "437" 0
"1" "437" 27
"1" "437" 0
"1" "437" 3
"1" "437" 21
"1" "437" 0
"1" "437" 0
"1" "437" 4
"1" "437" 0
"1" "437" 17
"1" "437" 0
"1" "437" 0
"1" "437" 11
"1" "437" 0
"1" "437" 0
"1" "439" 47
"1" "439" 0
"1" "439" 0
"1" "439" 42
"1" "439" 0
"1" "439" 31
"1" "439" 18
"1" "439" 60
"1" "439" 152
"1" "439" 0
"1" "439" 0
"1" "439" 53
"1" "439" 49
"1" "439" 0
"1" "439" 36
"1" "439" 0
"1" "439" 0
"1" "439" 0
"1" "439" 68
"1" "439" 56
"1" "439" 47
"1" "439" 0
"1" "439" 0
"1" "439" 17
"1" "439" 0
"1" "439" 0
"1" "439" 2
"1" "440" 0
"1" "442" 0
"1" "446" 0
"1" "447" 0
"1" "452" 0
"1" "455" 0
"1" "458" 0
"1" "459" 0
"1" "459" 0
"1" "459" 15
"1" "459" 54
"1" "459" 0
"1" "459" 0
"1" "460" 0
"1" "460" 0
"1" "460" 18
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 8
"1" "460" 0
"1" "460" 16
"1" "460" 0
"1" "460" 12
"1" "460" 0
"1" "460" 0
"1" "460" 89
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "460" 0
"1" "463" 0
"1" "463" 128
"1" "463" 0
"1" "463" 48
"1" "463" 33
"1" "463" 30
"1" "463" 0
"1" "467" 2
"1" "468" 0
"1" "469" 0
"1" "471" 0
"1" "472" 35
"1" "472" 0
"1" "472" 17
"1" "472" 0
"1" "472" 0
"1" "472" 18
"1" "472" 0
"1" "472" 13
"1" "472" 30
"1" "472" 0
"1" "472" 12
"1" "472" 3
"1" "472" 0
"1" "472" 0
"1" "472" 14
"1" "472" 0
"1" "472" 0
"1" "472" 0
"1" "475" 0
"1" "476" 0
"1" "482" 0
"1" "486" 0
"1" "488" 0
"1" "491" 0
"1" "501" 0
"1" "506" 0
"1" "510" 0
"1" "511" 0
"1" "513" 0
"1" "515" 0
"1" "517" 0
"1" "519" 0
"1" "522" 0
"1" "524" 0
"1" "525" 0
"1" "527" 0
"1" "534" 3
"1" "534" 40
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 14
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 17
"1" "534" 0
"1" "534" 26
"1" "534" 3
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "534" 0
"1" "535" 0
"1" "536" 0
"1" "540" 11
"1" "546" 0
"1" "548" 0
"1" "548" 50
"1" "548" 30
"1" "548" 0
"1" "548" 0
"1" "548" 15
"1" "548" 12
"1" "548" 20
"1" "548" 0
"1" "548" 57
"1" "548" 0
"1" "548" 0
"1" "548" 12
"1" "548" 66
"1" "548" 0
"1" "548" 49
"1" "548" 0
"1" "548" 0
"1" "548" 14
"1" "548" 14
"1" "548" 50
"1" "548" 0
"1" "548" 0
"1" "548" 0
"1" "548" 0
"1" "548" 0
"1" "548" 0
"1" "548" 26
"1" "548" 0
"1" "548" 13
"1" "548" 230
"1" "548" 0
"1" "550" 0
"1" "551" 0
"1" "553" 0
"1" "554" 0
"1" "554" 3
"1" "554" 11
"1" "554" 0
"1" "554" 0
"1" "557" 0
"1" "557" 0
"1" "557" 0
"1" "557" 19
"1" "557" 0
"1" "557" 0
"1" "557" 13
"1" "557" 0
"1" "557" 40
"1" "557" 0
"1" "557" 0
"1" "557" 0
"1" "557" 21
"1" "557" 0
"1" "558" 0
"1" "567" 0
"1" "571" 0
"1" "574" 20
"1" "574" 33
"1" "574" 3
"1" "574" 0
"1" "574" 0
"1" "575" 27
"1" "575" 32
"1" "575" 0
"1" "575" 3
"1" "575" 0
"1" "575" 13
"1" "575" 0
"1" "575" 27
"1" "575" 0
"1" "575" 18
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 23
"1" "575" 19
"1" "575" 36
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 32
"1" "575" 0
"1" "575" 47
"1" "575" 15
"1" "575" 12
"1" "575" 16
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 22
"1" "575" 57
"1" "575" 53
"1" "575" 84
"1" "575" 19
"1" "575" 14
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 0
"1" "575" 12
"1" "575" 19
"1" "575" 12
"1" "575" 0
"1" "575" 11
"1" "575" 0
"1" "575" 15
"1" "575" 0
"1" "575" 12
"1" "575" 18
"1" "583" 0
"1" "585" 0
"1" "585" 0
"1" "585" 0
"1" "585" 0
"1" "585" 16
"1" "585" 62
"1" "585" 0
"1" "585" 0
"1" "585" 0
"1" "585" 25
"1" "585" 0
"1" "592" 0
"1" "596" 44
"1" "596" 41
"1" "596" 85
"1" "596" 0
"1" "596" 16
"1" "599" 0
"1" "600" 0
"1" "602" 31
"1" "602" 0
"1" "602" 3
"1" "606" 0
"1" "607" 0
"1" "610" 0
"1" "611" 0
"1" "611" 0
"1" "611" 0
"1" "611" 66
"1" "611" 0
"1" "611" 0
"1" "611" 15
"1" "611" 0
"1" "611" 2
"1" "611" 0
"1" "611" 0
"1" "611" 0
"1" "611" 0
"1" "612" 0
"1" "614" 0
"1" "615" 0
"1" "616" 0
"1" "630" 0
"1" "631" 0
"1" "633" 0
"1" "638" 0
"1" "641" 0
"1" "645" 0
"1" "648" 0
"1" "651" 0
"1" "653" 0
"1" "654" 0
"1" "665" 0
"1" "667" 0
"1" "668" 0
"1" "674" 0
"1" "675" 0
"1" "679" 0
"1" "682" 0
"1" "685" 0
"1" "687" 0
"1" "689" 0
"1" "693" 0
"1" "698" 0
"1" "701" 0
"1" "702" 0
"1" "710" 0
"1" "712" 0
"1" "713" 0
"1" "714" 0
"1" "718" 0
"1" "720" 15
"1" "720" 0
"1" "720" 0
"1" "720" 0
"1" "728" 0
"1" "729" 0
"1" "730" 11
"1" "731" 0
"1" "736" 0
"1" "738" 0
"1" "745" 0
"1" "746" 0
"1" "749" 0
"1" "755" 0
"1" "757" 0
"1" "761" 0
"1" "768" 0
"1" "771" 0
"1" "772" 13
"1" "773" 0
"1" "787" 0
"1" "791" 0
"1" "792" 0
"1" "798" 0
"1" "800" 0
"1" "801" 0
"1" "802" 0
"1" "802" 25
"1" "802" 12
"1" "802" 0
"1" "802" 0
"1" "802" 0
"1" "802" 0
"1" "802" 0
"1" "802" 0
"1" "802" 0
"1" "802" 40
"1" "802" 3
"1" "802" 19
"1" "802" 12
"1" "802" 65
"1" "802" 65
"1" "802" 42
"1" "802" 0
"1" "802" 0
"1" "802" 13
"1" "802" 37
"1" "802" 14
"1" "802" 12
"1" "802" 0
"1" "802" 18
"1" "802" 0
"1" "802" 0
"1" "802" 34
"1" "802" 0
"1" "802" 30
"1" "802" 57
"1" "802" 0
"1" "802" 0
"1" "806" 0
