"a" "b" "tempo"
"1" "17" 17000
"1" "17" 0
"1" "17" 0
"1" "17" 0
"1" "17" 0
"1" "17" 0
"1" "17" 0
"1" "18" 0
"1" "18" 15000
"1" "18" 0
"1" "18" 0
"1" "18" 0
"1" "18" 0
"1" "18" 61000
"1" "18" 0
"1" "18" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 16000
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 0
"1" "19" 19000
"1" "19" 20000
"1" "20" 0
"1" "20" 0
"1" "20" 3000
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 17000
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 12000
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 11000
"1" "20" 0
"1" "20" 0
"1" "20" 29000
"1" "20" 21000
"1" "20" 27000
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 0
"1" "20" 18000
"1" "20" 3000
"1" "21" 16000
"1" "21" 0
"1" "21" 0
"1" "21" 66000
"1" "21" 0
"1" "21" 15000
"1" "21" 0
"1" "21" 32000
"1" "21" 2000
"1" "21" 0
"1" "21" 31000
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 5000
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 26000
"1" "21" 12000
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 27000
"1" "21" 0
"1" "21" 12000
"1" "21" 0
"1" "21" 17000
"1" "21" 12000
"1" "21" 16000
"1" "21" 35000
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 19000
"1" "21" 0
"1" "21" 55000
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 0
"1" "21" 15000
"1" "21" 0
"1" "21" 0
"1" "21" 117000
"1" "21" 16000
"1" "21" 21000
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 15000
"1" "22" 0
"1" "22" 12000
"1" "22" 2000
"1" "22" 0
"1" "22" 15000
"1" "22" 0
"1" "22" 0
"1" "22" 16000
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "22" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 18000
"1" "23" 0
"1" "23" 15000
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 2000
"1" "23" 0
"1" "23" 45000
"1" "23" 35000
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 1000
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "23" 0
"1" "24" 0
"1" "24" 6000
"1" "24" 0
"1" "24" 0
"1" "24" 0
"1" "24" 0
"1" "24" 33000
"1" "24" 0
"1" "24" 0
"1" "25" 11000
"1" "25" 0
"1" "25" 0
"1" "25" 11000
