"tempo" "com" "a" "b" "status"
"1974000" "CONN" "7" "1045" "down"
"6274000" "CONN" "7" "1046" "up"
"6274000" "CONN" "7" "1046" "down"
"7765000" "CONN" "7" "1046" "up"
"7765000" "CONN" "7" "1046" "down"
"7787000" "CONN" "7" "1046" "up"
"7787000" "CONN" "7" "1046" "down"
"8126000" "CONN" "7" "1046" "up"
"8126000" "CONN" "7" "1046" "down"
"2382000" "CONN" "7" "105" "up"
"2382000" "CONN" "7" "105" "down"
"6383000" "CONN" "7" "1050" "up"
"6383000" "CONN" "7" "1050" "down"
"6509000" "CONN" "7" "1050" "up"
"6509000" "CONN" "7" "1050" "down"
"7681000" "CONN" "7" "1054" "up"
"7681000" "CONN" "7" "1054" "down"
"6383000" "CONN" "7" "1056" "up"
"6383000" "CONN" "7" "1056" "down"
"6495000" "CONN" "7" "1056" "up"
"6509000" "CONN" "7" "1056" "down"
"6542000" "CONN" "7" "1056" "up"
"6650000" "CONN" "7" "1056" "down"
"983000" "CONN" "7" "1058" "up"
"983000" "CONN" "7" "1058" "down"
"1049000" "CONN" "7" "1058" "up"
"1049000" "CONN" "7" "1058" "down"
"1305000" "CONN" "7" "1058" "up"
"1305000" "CONN" "7" "1058" "down"
"1361000" "CONN" "7" "1058" "up"
"1361000" "CONN" "7" "1058" "down"
"1390000" "CONN" "7" "1058" "up"
"1390000" "CONN" "7" "1058" "down"
"1446000" "CONN" "7" "1058" "up"
"1446000" "CONN" "7" "1058" "down"
"1481000" "CONN" "7" "1058" "up"
"1537000" "CONN" "7" "1058" "down"
"1567000" "CONN" "7" "1058" "up"
"1567000" "CONN" "7" "1058" "down"
"1581000" "CONN" "7" "1058" "up"
"1581000" "CONN" "7" "1058" "down"
"1635000" "CONN" "7" "1058" "up"
"1657000" "CONN" "7" "1058" "down"
"1684000" "CONN" "7" "1058" "up"
"1684000" "CONN" "7" "1058" "down"
"1764000" "CONN" "7" "1058" "up"
"1764000" "CONN" "7" "1058" "down"
"2155000" "CONN" "7" "1058" "up"
"2168000" "CONN" "7" "1058" "down"
"2231000" "CONN" "7" "1058" "up"
"2231000" "CONN" "7" "1058" "down"
"2822000" "CONN" "7" "1058" "up"
"2822000" "CONN" "7" "1058" "down"
"2836000" "CONN" "7" "1058" "up"
"2836000" "CONN" "7" "1058" "down"
"2875000" "CONN" "7" "1058" "up"
"2875000" "CONN" "7" "1058" "down"
"4646000" "CONN" "7" "1058" "up"
"4646000" "CONN" "7" "1058" "down"
"6237000" "CONN" "7" "1058" "up"
"6258000" "CONN" "7" "1058" "down"
"6411000" "CONN" "7" "1058" "up"
"6411000" "CONN" "7" "1058" "down"
"6469000" "CONN" "7" "1058" "up"
"6469000" "CONN" "7" "1058" "down"
"6668000" "CONN" "7" "1058" "up"
"6681000" "CONN" "7" "1058" "down"
"7526000" "CONN" "7" "1058" "up"
"7526000" "CONN" "7" "1058" "down"
"7592000" "CONN" "7" "1058" "up"
"7592000" "CONN" "7" "1058" "down"
"7619000" "CONN" "7" "1058" "up"
"7619000" "CONN" "7" "1058" "down"
"7712000" "CONN" "7" "1058" "up"
"7712000" "CONN" "7" "1058" "down"
"8791000" "CONN" "7" "1058" "up"
"8791000" "CONN" "7" "1058" "down"
"9027000" "CONN" "7" "1058" "up"
"9027000" "CONN" "7" "1058" "down"
"3041000" "CONN" "7" "106" "up"
"3041000" "CONN" "7" "106" "down"
"2580000" "CONN" "7" "1070" "up"
"2580000" "CONN" "7" "1070" "down"
"2641000" "CONN" "7" "1070" "up"
"2641000" "CONN" "7" "1070" "down"
"2667000" "CONN" "7" "1070" "up"
"2669000" "CONN" "7" "1070" "down"
"2760000" "CONN" "7" "1070" "up"
"2760000" "CONN" "7" "1070" "down"
"3041000" "CONN" "7" "1070" "up"
"3041000" "CONN" "7" "1070" "down"
"3087000" "CONN" "7" "1070" "up"
"3105000" "CONN" "7" "1070" "down"
"3152000" "CONN" "7" "1070" "up"
"3202000" "CONN" "7" "1070" "down"
"3246000" "CONN" "7" "1070" "up"
"3246000" "CONN" "7" "1070" "down"
"3326000" "CONN" "7" "1070" "up"
"3407000" "CONN" "7" "1070" "down"
"3507000" "CONN" "7" "1070" "up"
"3507000" "CONN" "7" "1070" "down"
"3619000" "CONN" "7" "1070" "up"
"3671000" "CONN" "7" "1070" "down"
"3703000" "CONN" "7" "1070" "up"
"3703000" "CONN" "7" "1070" "down"
"3747000" "CONN" "7" "1070" "up"
"3779000" "CONN" "7" "1070" "down"
"3792000" "CONN" "7" "1070" "up"
"3814000" "CONN" "7" "1070" "down"
"3854000" "CONN" "7" "1070" "up"
"3873000" "CONN" "7" "1070" "down"
"3906000" "CONN" "7" "1070" "up"
"3918000" "CONN" "7" "1070" "down"
"4021000" "CONN" "7" "1070" "up"
"4109000" "CONN" "7" "1070" "down"
"4147000" "CONN" "7" "1070" "up"
"4147000" "CONN" "7" "1070" "down"
"4221000" "CONN" "7" "1070" "up"
"4221000" "CONN" "7" "1070" "down"
"4266000" "CONN" "7" "1070" "up"
"4279000" "CONN" "7" "1070" "down"
"4328000" "CONN" "7" "1070" "up"
"4365000" "CONN" "7" "1070" "down"
"4397000" "CONN" "7" "1070" "up"
"4439000" "CONN" "7" "1070" "down"
"4470000" "CONN" "7" "1070" "up"
"4470000" "CONN" "7" "1070" "down"
"4527000" "CONN" "7" "1070" "up"
"4529000" "CONN" "7" "1070" "down"
"4580000" "CONN" "7" "1070" "up"
"4600000" "CONN" "7" "1070" "down"
"4633000" "CONN" "7" "1070" "up"
"4633000" "CONN" "7" "1070" "down"
"4675000" "CONN" "7" "1070" "up"
"4675000" "CONN" "7" "1070" "down"
"4716000" "CONN" "7" "1070" "up"
"4716000" "CONN" "7" "1070" "down"
"5032000" "CONN" "7" "1070" "up"
"5032000" "CONN" "7" "1070" "down"
"5063000" "CONN" "7" "1070" "up"
"5063000" "CONN" "7" "1070" "down"
"5108000" "CONN" "7" "1070" "up"
"5108000" "CONN" "7" "1070" "down"
"5114000" "CONN" "7" "1070" "up"
"5114000" "CONN" "7" "1070" "down"
"5741000" "CONN" "7" "1070" "up"
"5776000" "CONN" "7" "1070" "down"
"5809000" "CONN" "7" "1070" "up"
"5809000" "CONN" "7" "1070" "down"
"5833000" "CONN" "7" "1070" "up"
"5833000" "CONN" "7" "1070" "down"
"6087000" "CONN" "7" "1070" "up"
"6087000" "CONN" "7" "1070" "down"
"6175000" "CONN" "7" "1070" "up"
"6175000" "CONN" "7" "1070" "down"
"6370000" "CONN" "7" "1070" "up"
"6370000" "CONN" "7" "1070" "down"
"6692000" "CONN" "7" "1070" "up"
"6692000" "CONN" "7" "1070" "down"
"7028000" "CONN" "7" "1070" "up"
"7028000" "CONN" "7" "1070" "down"
"7500000" "CONN" "7" "1070" "up"
"7500000" "CONN" "7" "1070" "down"
"8281000" "CONN" "7" "1070" "up"
"8281000" "CONN" "7" "1070" "down"
"8548000" "CONN" "7" "1070" "up"
"8548000" "CONN" "7" "1070" "down"
"671000" "CONN" "7" "1072" "up"
"671000" "CONN" "7" "1072" "down"
"980000" "CONN" "7" "1074" "up"
"980000" "CONN" "7" "1074" "down"
"1197000" "CONN" "7" "1074" "up"
"1216000" "CONN" "7" "1074" "down"
"1247000" "CONN" "7" "1074" "up"
"1258000" "CONN" "7" "1074" "down"
"1275000" "CONN" "7" "1074" "up"
"1277000" "CONN" "7" "1074" "down"
"1282000" "CONN" "7" "1074" "up"
"1298000" "CONN" "7" "1074" "down"
"1668000" "CONN" "7" "1074" "up"
"1668000" "CONN" "7" "1074" "down"
"1946000" "CONN" "7" "1074" "up"
"1958000" "CONN" "7" "1074" "down"
"2101000" "CONN" "7" "1074" "up"
"2101000" "CONN" "7" "1074" "down"
"2148000" "CONN" "7" "1074" "up"
"2155000" "CONN" "7" "1074" "down"
"2233000" "CONN" "7" "1074" "up"
"2233000" "CONN" "7" "1074" "down"
"2367000" "CONN" "7" "1074" "up"
"2367000" "CONN" "7" "1074" "down"
"2394000" "CONN" "7" "1074" "up"
"2394000" "CONN" "7" "1074" "down"
"2426000" "CONN" "7" "1074" "up"
"2468000" "CONN" "7" "1074" "down"
"2485000" "CONN" "7" "1074" "up"
"2545000" "CONN" "7" "1074" "down"
"2596000" "CONN" "7" "1074" "up"
"2596000" "CONN" "7" "1074" "down"
"2627000" "CONN" "7" "1074" "up"
"2627000" "CONN" "7" "1074" "down"
"2652000" "CONN" "7" "1074" "up"
"2655000" "CONN" "7" "1074" "down"
"2760000" "CONN" "7" "1074" "up"
"2822000" "CONN" "7" "1074" "down"
"4766000" "CONN" "7" "1074" "up"
"4766000" "CONN" "7" "1074" "down"
"5032000" "CONN" "7" "1074" "up"
"5032000" "CONN" "7" "1074" "down"
"5063000" "CONN" "7" "1074" "up"
"5063000" "CONN" "7" "1074" "down"
"5078000" "CONN" "7" "1074" "up"
"5078000" "CONN" "7" "1074" "down"
"5216000" "CONN" "7" "1074" "up"
"5298000" "CONN" "7" "1074" "down"
"5398000" "CONN" "7" "1074" "up"
"5398000" "CONN" "7" "1074" "down"
"5636000" "CONN" "7" "1074" "up"
"5652000" "CONN" "7" "1074" "down"
"6452000" "CONN" "7" "1074" "up"
"6509000" "CONN" "7" "1074" "down"
"7511000" "CONN" "7" "1074" "up"
"7526000" "CONN" "7" "1074" "down"
"7588000" "CONN" "7" "1074" "up"
"7605000" "CONN" "7" "1074" "down"
"7712000" "CONN" "7" "1074" "up"
"7712000" "CONN" "7" "1074" "down"
"7959000" "CONN" "7" "1074" "up"
"7959000" "CONN" "7" "1074" "down"
"8071000" "CONN" "7" "1074" "up"
"8071000" "CONN" "7" "1074" "down"
"2499000" "CONN" "7" "108" "up"
"2499000" "CONN" "7" "108" "down"
"2530000" "CONN" "7" "108" "up"
"2530000" "CONN" "7" "108" "down"
"2547000" "CONN" "7" "108" "up"
"2547000" "CONN" "7" "108" "down"
"2627000" "CONN" "7" "108" "up"
"2627000" "CONN" "7" "108" "down"
"2701000" "CONN" "7" "108" "up"
"2701000" "CONN" "7" "108" "down"
"2955000" "CONN" "7" "108" "up"
"2955000" "CONN" "7" "108" "down"
"3284000" "CONN" "7" "108" "up"
"3284000" "CONN" "7" "108" "down"
"967000" "CONN" "7" "1081" "up"
"967000" "CONN" "7" "1081" "down"
"980000" "CONN" "7" "1081" "up"
"980000" "CONN" "7" "1081" "down"
"1024000" "CONN" "7" "1081" "up"
"1036000" "CONN" "7" "1081" "down"
"1092000" "CONN" "7" "1081" "up"
"1109000" "CONN" "7" "1081" "down"
"1258000" "CONN" "7" "1081" "up"
"1277000" "CONN" "7" "1081" "down"
"1298000" "CONN" "7" "1081" "up"
"1302000" "CONN" "7" "1081" "down"
"1320000" "CONN" "7" "1081" "up"
"1320000" "CONN" "7" "1081" "down"
"1347000" "CONN" "7" "1081" "up"
"1347000" "CONN" "7" "1081" "down"
"1390000" "CONN" "7" "1081" "up"
"1404000" "CONN" "7" "1081" "down"
"1446000" "CONN" "7" "1081" "up"
"1446000" "CONN" "7" "1081" "down"
"1465000" "CONN" "7" "1081" "up"
"1465000" "CONN" "7" "1081" "down"
"1552000" "CONN" "7" "1081" "up"
"1552000" "CONN" "7" "1081" "down"
"2136000" "CONN" "7" "1081" "up"
"2148000" "CONN" "7" "1081" "down"
"2152000" "CONN" "7" "1081" "up"
"2152000" "CONN" "7" "1081" "down"
"2206000" "CONN" "7" "1081" "up"
"2219000" "CONN" "7" "1081" "down"
"2233000" "CONN" "7" "1081" "up"
"2233000" "CONN" "7" "1081" "down"
"2486000" "CONN" "7" "1081" "up"
"2486000" "CONN" "7" "1081" "down"
"2499000" "CONN" "7" "1081" "up"
"2499000" "CONN" "7" "1081" "down"
"2580000" "CONN" "7" "1081" "up"
"2580000" "CONN" "7" "1081" "down"
"2847000" "CONN" "7" "1081" "up"
"2875000" "CONN" "7" "1081" "down"
"6708000" "CONN" "7" "1081" "up"
"6708000" "CONN" "7" "1081" "down"
"7526000" "CONN" "7" "1081" "up"
"7526000" "CONN" "7" "1081" "down"
"7555000" "CONN" "7" "1081" "up"
"7555000" "CONN" "7" "1081" "down"
"7732000" "CONN" "7" "1081" "up"
"7749000" "CONN" "7" "1081" "down"
"8907000" "CONN" "7" "1081" "up"
"8907000" "CONN" "7" "1081" "down"
"3619000" "CONN" "7" "1082" "up"
"3619000" "CONN" "7" "1082" "down"
"938000" "CONN" "7" "1083" "up"
"938000" "CONN" "7" "1083" "down"
"980000" "CONN" "7" "1083" "up"
"980000" "CONN" "7" "1083" "down"
"1109000" "CONN" "7" "1083" "up"
"1109000" "CONN" "7" "1083" "down"
"1145000" "CONN" "7" "1083" "up"
"1177000" "CONN" "7" "1083" "down"
"1230000" "CONN" "7" "1083" "up"
"1262000" "CONN" "7" "1083" "down"
"1277000" "CONN" "7" "1083" "up"
"1279000" "CONN" "7" "1083" "down"
"1298000" "CONN" "7" "1083" "up"
"1305000" "CONN" "7" "1083" "down"
"1331000" "CONN" "7" "1083" "up"
"1331000" "CONN" "7" "1083" "down"
"1704000" "CONN" "7" "1083" "up"
"1704000" "CONN" "7" "1083" "down"
"2152000" "CONN" "7" "1083" "up"
"2155000" "CONN" "7" "1083" "down"
"2206000" "CONN" "7" "1083" "up"
"2206000" "CONN" "7" "1083" "down"
"2847000" "CONN" "7" "1083" "up"
"2875000" "CONN" "7" "1083" "down"
"6469000" "CONN" "7" "1083" "up"
"6469000" "CONN" "7" "1083" "down"
"6692000" "CONN" "7" "1083" "up"
"6692000" "CONN" "7" "1083" "down"
"7732000" "CONN" "7" "1083" "up"
"7769000" "CONN" "7" "1083" "down"
"2245000" "CONN" "7" "1092" "up"
"2245000" "CONN" "7" "1092" "down"
"2382000" "CONN" "7" "1092" "up"
"2382000" "CONN" "7" "1092" "down"
"2926000" "CONN" "7" "1092" "up"
"2926000" "CONN" "7" "1092" "down"
"3389000" "CONN" "7" "1092" "up"
"3389000" "CONN" "7" "1092" "down"
"3558000" "CONN" "7" "1092" "up"
"3590000" "CONN" "7" "1092" "down"
"4843000" "CONN" "7" "1092" "up"
"4855000" "CONN" "7" "1092" "down"
"4927000" "CONN" "7" "1092" "up"
"4939000" "CONN" "7" "1092" "down"
"4974000" "CONN" "7" "1092" "up"
"4974000" "CONN" "7" "1092" "down"
"5197000" "CONN" "7" "1092" "up"
"5197000" "CONN" "7" "1092" "down"
"5833000" "CONN" "7" "1092" "up"
"5863000" "CONN" "7" "1092" "down"
"7838000" "CONN" "7" "1092" "up"
"7838000" "CONN" "7" "1092" "down"
"6383000" "CONN" "7" "1093" "up"
"6394000" "CONN" "7" "1093" "down"
"6495000" "CONN" "7" "1093" "up"
"6495000" "CONN" "7" "1093" "down"
"6611000" "CONN" "7" "1093" "up"
"6611000" "CONN" "7" "1093" "down"
"5236000" "CONN" "7" "1099" "up"
"5236000" "CONN" "7" "1099" "down"
"2940000" "CONN" "7" "11" "up"
"2940000" "CONN" "7" "11" "down"
"3089000" "CONN" "7" "11" "up"
"3089000" "CONN" "7" "11" "down"
"3167000" "CONN" "7" "11" "up"
"3167000" "CONN" "7" "11" "down"
"3184000" "CONN" "7" "11" "up"
"3184000" "CONN" "7" "11" "down"
"3190000" "CONN" "7" "11" "up"
"3190000" "CONN" "7" "11" "down"
"3718000" "CONN" "7" "11" "up"
"3718000" "CONN" "7" "11" "down"
"3781000" "CONN" "7" "11" "up"
"3781000" "CONN" "7" "11" "down"
"3880000" "CONN" "7" "11" "up"
"3880000" "CONN" "7" "11" "down"
"4163000" "CONN" "7" "11" "up"
"4163000" "CONN" "7" "11" "down"
"4166000" "CONN" "7" "11" "up"
"4166000" "CONN" "7" "11" "down"
"4759000" "CONN" "7" "11" "up"
"4772000" "CONN" "7" "11" "down"
"5063000" "CONN" "7" "11" "up"
"5063000" "CONN" "7" "11" "down"
"5109000" "CONN" "7" "11" "up"
"5109000" "CONN" "7" "11" "down"
"5179000" "CONN" "7" "11" "up"
"5194000" "CONN" "7" "11" "down"
"5223000" "CONN" "7" "11" "up"
"5223000" "CONN" "7" "11" "down"
"5863000" "CONN" "7" "11" "up"
"5863000" "CONN" "7" "11" "down"
"5875000" "CONN" "7" "11" "up"
"5875000" "CONN" "7" "11" "down"
"6298000" "CONN" "7" "11" "up"
"6298000" "CONN" "7" "11" "down"
"6394000" "CONN" "7" "11" "up"
"6394000" "CONN" "7" "11" "down"
"6424000" "CONN" "7" "11" "up"
"6428000" "CONN" "7" "11" "down"
"6469000" "CONN" "7" "11" "up"
"6469000" "CONN" "7" "11" "down"
"6509000" "CONN" "7" "11" "up"
"6509000" "CONN" "7" "11" "down"
"6511000" "CONN" "7" "11" "up"
"6522000" "CONN" "7" "11" "down"
"6542000" "CONN" "7" "11" "up"
"6576000" "CONN" "7" "11" "down"
"6649000" "CONN" "7" "11" "up"
"6649000" "CONN" "7" "11" "down"
"6679000" "CONN" "7" "11" "up"
"6679000" "CONN" "7" "11" "down"
"7229000" "CONN" "7" "11" "up"
"7248000" "CONN" "7" "11" "down"
"7268000" "CONN" "7" "11" "up"
"7268000" "CONN" "7" "11" "down"
"7830000" "CONN" "7" "11" "up"
"7830000" "CONN" "7" "11" "down"
"8389000" "CONN" "7" "11" "up"
"8389000" "CONN" "7" "11" "down"
"8403000" "CONN" "7" "11" "up"
"8403000" "CONN" "7" "11" "down"
"8412000" "CONN" "7" "11" "up"
"8412000" "CONN" "7" "11" "down"
"8442000" "CONN" "7" "11" "up"
"8442000" "CONN" "7" "11" "down"
"9259000" "CONN" "7" "11" "up"
"9259000" "CONN" "7" "11" "down"
"4079000" "CONN" "7" "1103" "up"
"4079000" "CONN" "7" "1103" "down"
"3407000" "CONN" "7" "1107" "up"
"3438000" "CONN" "7" "1107" "down"
"3474000" "CONN" "7" "1107" "up"
"3474000" "CONN" "7" "1107" "down"
"1065000" "CONN" "7" "1109" "up"
"1077000" "CONN" "7" "1109" "down"
"1145000" "CONN" "7" "1109" "up"
"1161000" "CONN" "7" "1109" "down"
"1197000" "CONN" "7" "1109" "up"
"1230000" "CONN" "7" "1109" "down"
"1258000" "CONN" "7" "1109" "up"
"1262000" "CONN" "7" "1109" "down"
"1279000" "CONN" "7" "1109" "up"
"1279000" "CONN" "7" "1109" "down"
"1302000" "CONN" "7" "1109" "up"
"1302000" "CONN" "7" "1109" "down"
"1347000" "CONN" "7" "1109" "up"
"1347000" "CONN" "7" "1109" "down"
"1390000" "CONN" "7" "1109" "up"
"1390000" "CONN" "7" "1109" "down"
"1428000" "CONN" "7" "1109" "up"
"1428000" "CONN" "7" "1109" "down"
"2148000" "CONN" "7" "1109" "up"
"2148000" "CONN" "7" "1109" "down"
"2152000" "CONN" "7" "1109" "up"
"2152000" "CONN" "7" "1109" "down"
"2206000" "CONN" "7" "1109" "up"
"2206000" "CONN" "7" "1109" "down"
"2231000" "CONN" "7" "1109" "up"
"2231000" "CONN" "7" "1109" "down"
"2836000" "CONN" "7" "1109" "up"
"2875000" "CONN" "7" "1109" "down"
"6428000" "CONN" "7" "1109" "up"
"6428000" "CONN" "7" "1109" "down"
"6681000" "CONN" "7" "1109" "up"
"6692000" "CONN" "7" "1109" "down"
"7765000" "CONN" "7" "1109" "up"
"7769000" "CONN" "7" "1109" "down"
"8907000" "CONN" "7" "1109" "up"
"8907000" "CONN" "7" "1109" "down"
"2029000" "CONN" "7" "113" "up"
"2029000" "CONN" "7" "113" "down"
"1812000" "CONN" "7" "114" "up"
"1812000" "CONN" "7" "114" "down"
"2781000" "CONN" "7" "114" "up"
"2781000" "CONN" "7" "114" "down"
"711000" "CONN" "7" "115" "up"
"738000" "CONN" "7" "115" "down"
"791000" "CONN" "7" "115" "up"
"840000" "CONN" "7" "115" "down"
"871000" "CONN" "7" "115" "up"
"871000" "CONN" "7" "115" "down"
"1635000" "CONN" "7" "115" "up"
"1635000" "CONN" "7" "115" "down"
"1918000" "CONN" "7" "115" "up"
"1933000" "CONN" "7" "115" "down"
"1958000" "CONN" "7" "115" "up"
"1985000" "CONN" "7" "115" "down"
"2029000" "CONN" "7" "115" "up"
"2029000" "CONN" "7" "115" "down"
"2063000" "CONN" "7" "115" "up"
"2063000" "CONN" "7" "115" "down"
"2088000" "CONN" "7" "115" "up"
"2088000" "CONN" "7" "115" "down"
"2245000" "CONN" "7" "115" "up"
"2245000" "CONN" "7" "115" "down"
"3526000" "CONN" "7" "115" "up"
"3526000" "CONN" "7" "115" "down"
"3558000" "CONN" "7" "115" "up"
"3558000" "CONN" "7" "115" "down"
"3590000" "CONN" "7" "115" "up"
"3590000" "CONN" "7" "115" "down"
"3779000" "CONN" "7" "115" "up"
"3779000" "CONN" "7" "115" "down"
"3792000" "CONN" "7" "115" "up"
"3803000" "CONN" "7" "115" "down"
"3918000" "CONN" "7" "115" "up"
"3918000" "CONN" "7" "115" "down"
"3954000" "CONN" "7" "115" "up"
"3954000" "CONN" "7" "115" "down"
"4109000" "CONN" "7" "115" "up"
"4109000" "CONN" "7" "115" "down"
"4147000" "CONN" "7" "115" "up"
"4147000" "CONN" "7" "115" "down"
"4184000" "CONN" "7" "115" "up"
"4254000" "CONN" "7" "115" "down"
"4312000" "CONN" "7" "115" "up"
"4312000" "CONN" "7" "115" "down"
"4365000" "CONN" "7" "115" "up"
"4365000" "CONN" "7" "115" "down"
"4416000" "CONN" "7" "115" "up"
"4416000" "CONN" "7" "115" "down"
"4545000" "CONN" "7" "115" "up"
"4562000" "CONN" "7" "115" "down"
"7818000" "CONN" "7" "115" "up"
"7818000" "CONN" "7" "115" "down"
"8673000" "CONN" "7" "115" "up"
"8673000" "CONN" "7" "115" "down"
"9151000" "CONN" "7" "115" "up"
"9151000" "CONN" "7" "115" "down"
"692000" "CONN" "7" "12" "up"
"692000" "CONN" "7" "12" "down"
"1800000" "CONN" "7" "12" "up"
"1800000" "CONN" "7" "12" "down"
"1965000" "CONN" "7" "12" "up"
"1965000" "CONN" "7" "12" "down"
"1985000" "CONN" "7" "12" "up"
"1985000" "CONN" "7" "12" "down"
"2014000" "CONN" "7" "12" "up"
"2014000" "CONN" "7" "12" "down"
"2063000" "CONN" "7" "12" "up"
"2063000" "CONN" "7" "12" "down"
"2382000" "CONN" "7" "12" "up"
"2382000" "CONN" "7" "12" "down"
"2530000" "CONN" "7" "12" "up"
"2530000" "CONN" "7" "12" "down"
"2750000" "CONN" "7" "12" "up"
"2764000" "CONN" "7" "12" "down"
"2926000" "CONN" "7" "12" "up"
"2926000" "CONN" "7" "12" "down"
"3421000" "CONN" "7" "12" "up"
"3421000" "CONN" "7" "12" "down"
"3423000" "CONN" "7" "12" "up"
"3436000" "CONN" "7" "12" "down"
"3488000" "CONN" "7" "12" "up"
"3488000" "CONN" "7" "12" "down"
"3497000" "CONN" "7" "12" "up"
"3497000" "CONN" "7" "12" "down"
"4573000" "CONN" "7" "12" "up"
"4573000" "CONN" "7" "12" "down"
"4580000" "CONN" "7" "12" "up"
"4580000" "CONN" "7" "12" "down"
"4600000" "CONN" "7" "12" "up"
"4600000" "CONN" "7" "12" "down"
"4611000" "CONN" "7" "12" "up"
"4611000" "CONN" "7" "12" "down"
"4639000" "CONN" "7" "12" "up"
"4639000" "CONN" "7" "12" "down"
"5049000" "CONN" "7" "12" "up"
"5049000" "CONN" "7" "12" "down"
"5078000" "CONN" "7" "12" "up"
"5078000" "CONN" "7" "12" "down"
"5863000" "CONN" "7" "12" "up"
"5863000" "CONN" "7" "12" "down"
"5901000" "CONN" "7" "12" "up"
"5901000" "CONN" "7" "12" "down"
"5918000" "CONN" "7" "12" "up"
"5921000" "CONN" "7" "12" "down"
"6141000" "CONN" "7" "12" "up"
"6141000" "CONN" "7" "12" "down"
"6146000" "CONN" "7" "12" "up"
"6146000" "CONN" "7" "12" "down"
"6411000" "CONN" "7" "12" "up"
"6411000" "CONN" "7" "12" "down"
"6416000" "CONN" "7" "12" "up"
"6416000" "CONN" "7" "12" "down"
"6495000" "CONN" "7" "12" "up"
"6495000" "CONN" "7" "12" "down"
"6509000" "CONN" "7" "12" "up"
"6509000" "CONN" "7" "12" "down"
"6525000" "CONN" "7" "12" "up"
"6525000" "CONN" "7" "12" "down"
"6545000" "CONN" "7" "12" "up"
"6545000" "CONN" "7" "12" "down"
"7463000" "CONN" "7" "12" "up"
"7463000" "CONN" "7" "12" "down"
"7500000" "CONN" "7" "12" "up"
"7500000" "CONN" "7" "12" "down"
"7838000" "CONN" "7" "12" "up"
"7838000" "CONN" "7" "12" "down"
"7925000" "CONN" "7" "12" "up"
"7925000" "CONN" "7" "12" "down"
"7946000" "CONN" "7" "12" "up"
"7946000" "CONN" "7" "12" "down"
"8412000" "CONN" "7" "12" "up"
"8412000" "CONN" "7" "12" "down"
"1092000" "CONN" "7" "120" "up"
"1092000" "CONN" "7" "120" "down"
"1126000" "CONN" "7" "120" "up"
"1126000" "CONN" "7" "120" "down"
"1177000" "CONN" "7" "120" "up"
"1177000" "CONN" "7" "120" "down"
"1282000" "CONN" "7" "120" "up"
"1282000" "CONN" "7" "120" "down"
"2258000" "CONN" "7" "120" "up"
"2258000" "CONN" "7" "120" "down"
"2578000" "CONN" "7" "120" "up"
"2578000" "CONN" "7" "120" "down"
"2627000" "CONN" "7" "120" "up"
"2627000" "CONN" "7" "120" "down"
"3121000" "CONN" "7" "120" "up"
"3121000" "CONN" "7" "120" "down"
"3358000" "CONN" "7" "120" "up"
"3358000" "CONN" "7" "120" "down"
"3421000" "CONN" "7" "120" "up"
"3421000" "CONN" "7" "120" "down"
"3718000" "CONN" "7" "120" "up"
"3718000" "CONN" "7" "120" "down"
"3906000" "CONN" "7" "120" "up"
"3906000" "CONN" "7" "120" "down"
"4147000" "CONN" "7" "120" "up"
"4147000" "CONN" "7" "120" "down"
"4184000" "CONN" "7" "120" "up"
"4236000" "CONN" "7" "120" "down"
"4279000" "CONN" "7" "120" "up"
"4279000" "CONN" "7" "120" "down"
"4365000" "CONN" "7" "120" "up"
"4416000" "CONN" "7" "120" "down"
"4470000" "CONN" "7" "120" "up"
"4470000" "CONN" "7" "120" "down"
"4500000" "CONN" "7" "120" "up"
"4515000" "CONN" "7" "120" "down"
"4633000" "CONN" "7" "120" "up"
"4633000" "CONN" "7" "120" "down"
"5442000" "CONN" "7" "120" "up"
"5471000" "CONN" "7" "120" "down"
"5499000" "CONN" "7" "120" "up"
"5514000" "CONN" "7" "120" "down"
"5559000" "CONN" "7" "120" "up"
"5559000" "CONN" "7" "120" "down"
"5580000" "CONN" "7" "120" "up"
"5652000" "CONN" "7" "120" "down"
"5728000" "CONN" "7" "120" "up"
"5741000" "CONN" "7" "120" "down"
"6411000" "CONN" "7" "120" "up"
"6411000" "CONN" "7" "120" "down"
"7732000" "CONN" "7" "120" "up"
"7732000" "CONN" "7" "120" "down"
"8211000" "CONN" "7" "120" "up"
"8211000" "CONN" "7" "120" "down"
"8299000" "CONN" "7" "120" "up"
"8299000" "CONN" "7" "120" "down"
"1918000" "CONN" "7" "121" "up"
"1918000" "CONN" "7" "121" "down"
"1958000" "CONN" "7" "121" "up"
"1958000" "CONN" "7" "121" "down"
"1985000" "CONN" "7" "121" "up"
"2001000" "CONN" "7" "121" "down"
"2299000" "CONN" "7" "121" "up"
"2299000" "CONN" "7" "121" "down"
"2347000" "CONN" "7" "121" "up"
"2347000" "CONN" "7" "121" "down"
"2545000" "CONN" "7" "121" "up"
"2545000" "CONN" "7" "121" "down"
"3059000" "CONN" "7" "121" "up"
"3059000" "CONN" "7" "121" "down"
"3918000" "CONN" "7" "121" "up"
"3918000" "CONN" "7" "121" "down"
"2701000" "CONN" "7" "127" "up"
"2701000" "CONN" "7" "127" "down"
"2287000" "CONN" "7" "13" "up"
"2287000" "CONN" "7" "13" "down"
"2409000" "CONN" "7" "13" "up"
"2409000" "CONN" "7" "13" "down"
